Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
1404.42,X-31.5880,,,,,,,230.67,9.95,380.6174699,4500,30.63654618,29.75803213,23.15963855,21.9688755,-31.588,9.688,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1414.37,G04,X1.0000,,,,,,3.34,0.94,0,4500,4.673684211,11.23157895,3.515789474,28.63157895,-31.588,9.688,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1415.31,Y12.8630,,,,,,,7.15,0.62,187.4761905,4500.15873,15,17.52380952,11.34920635,23,-31.588,12.863,0,3.175,3.175,-4.5,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1415.93,G04,X1.0000,,,,,,4.71,1.23,0,4502.419355,7.870967742,14.44354839,3.798387097,23.90322581,-31.588,12.863,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1417.16,X31.5880,,,,,,,105.57,9.83,380.6128049,4500,32.9054878,96.10670732,10.72865854,17.72865854,31.588,12.863,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1426.99,G04,X1.0000,,,,,,0.75,1.28,0,4500,4.434108527,11.51937984,0.581395349,27.44186047,31.588,12.863,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1428.27,Y16.0380,,,,,,,13.87,0.33,369.7941176,4500.294118,26.67647059,2.088235294,40.79411765,20.11764706,31.588,16.038,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1428.6,G04,X1.0000,,,,,,0.82,1.28,0,4502.403101,8.317829457,3.550387597,0.635658915,24.99224806,31.588,16.038,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1429.88,X-31.5880,,,,,,,425.19,14.72,256.8255261,4500,27.61371351,33.41887305,28.86558045,21.72980312,-31.588,16.038,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1444.6,G04,X1.0000,,,,,,2.5,0.94,0,4500,4.084210526,7.178947368,2.631578947,28.28421053,-31.588,16.038,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1445.54,Y19.2130,,,,,,,0.35,0.93,254.2659574,4500,21.60638298,38.56382979,0.372340426,21.0212766,-31.588,19.213,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1446.47,G04,X1.0000,,,,,,2.92,0.97,0,4500,6.867346939,14.45918367,2.979591837,25.92857143,-31.588,19.213,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1447.44,X31.5880,,,,,,,49.73,14.95,253.4699198,4500,27.13903743,54.28275401,3.324197861,21.7526738,31.588,19.213,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1462.39,G04,X1.0000,,,,,,0.5,0.95,0,4500,4.125,7.645833333,0.520833333,28.26041667,31.588,19.213,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1463.34,Y22.3880,,,,,,,9.05,0.61,252.8548387,4500.16129,21.66129032,9.564516129,14.59677419,20.48387097,31.588,22.388,0,3.175,3.175,-4.5,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1463.95,G04,X1.0000,,,,,,3.52,1.26,0,4502.440945,7.850393701,4.992125984,2.771653543,26.22047244,31.588,22.388,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1465.21,X-31.5880,,,,,,,294.75,14.57,256.8545953,4500,27.10699588,31.43552812,20.21604938,21.64951989,-31.588,22.388,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1479.78,G04,X1.0000,,,,,,3.71,1.26,13.00787402,4500,4.346456693,11.11023622,2.921259843,28.61417323,-31.588,22.388,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1481.04,Y25.5630,,,,,,,16.75,0.63,252.984375,4500.15625,21.796875,3.109375,26.171875,10.71875,-31.588,25.563,0,3.175,3.175,-4.5,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1481.67,G04,X1.0000,,,,,,5.63,0.93,0,4503.297872,8.29787234,7.031914894,5.989361702,24.34042553,-31.588,25.563,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1482.6,X31.5880,,,,,,,56.65,15,251.3497668,4500,27.34510326,51.92804797,3.774150566,19.74683544,31.588,25.563,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1497.6,G04,X1.0000,,,,,,0.48,0.93,0,4500,4.042553191,8.723404255,0.510638298,28.63829787,31.588,25.563,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1498.53,Y28.7380,,,,,,,18.04,0.94,200.4526316,4500,11.64210526,11.65263158,18.98947368,25.66315789,31.588,28.738,0,3.175,3.175,-4.5,0,Conventional,4.6,1.4,1.5,6.08,9.12,Cut with Feed,3.175,Face Milling
1499.47,G04,X1.0000,,,,,,3.68,0.92,0,4500,4.720430108,5.967741935,3.956989247,27.64516129,31.588,28.738,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1500.39,X-31.5880,,,,,,,73.98,14.94,253.7799331,4500,10.53846154,32.7270903,4.948494983,25.58862876,-31.588,28.738,-63.176,0,63.176,-4.5,0,Climb,59.5,1.4,1.5,82.86,124.29,Cut with Feed,63.176,Face Milling
1515.33,G04,X1.0000,,,,,,0.45,0.97,0,4500,4,7.234693878,0.459183673,28,-31.588,28.738,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1516.3,Y31.5880,X-30.0000,,,,,,10.22,0.95,254.3229167,4500,4,29.79166667,10.64583333,28,-30,31.588,1.588,2.85,3.262551762,-4.5,0,Both,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
1517.25,G04,X1.0000,,,,,,5.13,0.95,0,4500,4,6.28125,5.34375,28.01041667,-30,31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1518.2,X36.5740,,,,,,,71.59,15.59,256.8352564,4500,4,31.41794872,4.589102564,27.09935897,36.574,31.588,66.574,0,66.574,-4.5,0,Both,0,0,1.5,0,0,Air-Cut,66.574,Face Milling
1533.79,G04,X1.0000,,,,,,4.08,0.93,0,4500,4,8.319148936,4.340425532,26.11702128,36.574,31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1534.72,Z-2.0000,,,,,,,3.25,0.64,253.0461538,4500,4,7,5,35.95384615,36.574,31.588,0,0,0,-2,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,Face Milling
1535.36,G04,X1.0000,,,,,,80.75,1.25,853.8174603,4500,4,119.031746,64.08730159,27.80952381,36.574,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
1536.61,G00,Y-31.5880,X-36.5740,,,,,12.75,0.31,19200.625,4500,4,77.78125,39.84375,30.03125,-36.574,-31.588,-73.148,-63.176,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1536.92,G04,X1.0000,,,,,,3.5,0.94,0,4500,4,5.357894737,3.684210526,30.77894737,-36.574,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
1537.86,Z-6.0000,,,,,,,4.74,0.94,254.2947368,4500,4,4,4.989473684,10.04210526,-36.574,-31.588,0,0,1.5,-6,-4,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Face Milling
1538.8,G04,X1.0000,,,,,,3.96,0.98,0,4500,4,3.949494949,4,18.4040404,-36.574,-31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1539.78,X30.0000,,,,,,,226.63,15.71,254.8466921,4500,38.88867684,82.3543257,14.41666667,19.97900763,30,-31.588,66.574,0,66.574,-6,0,Conventional,63.4,4.9,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1555.49,G04,X1.0000,,,,,,3.75,0.93,0,4500,4.808510638,5.191489362,3.989361702,28.32978723,30,-31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1556.42,Y-28.4130,X31.5880,,,,,,11.23,0.95,223.65625,4500,22.47916667,31.67708333,11.69791667,19.125,31.588,-28.413,1.588,3.175,3.549981549,-6,0,Conventional,4.6,3.4,1.5,10.91,16.365,Cut with Feed,3.549981549,Face Milling
1557.37,G04,X1.0000,,,,,,0.7,2.22,0,3778.901345,15.21973094,7.255605381,0.313901345,24.25112108,31.588,-28.413,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1559.59,X-31.5880,,,,,,,166.3,24.68,151.9432969,2997.874443,23.04819765,26.78128797,6.735520454,20.65775618,-31.588,-28.413,-63.176,0,63.176,-6,0,Climb,63.2,3,1.5,186.33,279.495,Cut with Feed,63.176,Face Milling
1584.27,G04,X1.0000,,,,,,7.78,1.29,0,2998,3.061538462,11.31538462,5.984615385,27.93076923,-31.588,-28.413,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1585.56,Y-25.2380,,,,,,,14.06,1.25,150.7936508,2998,16.6031746,14.73809524,11.15873016,19.34126984,-31.588,-25.238,0,3.175,3.175,-6,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1586.81,G04,X1.0000,,,,,,4.13,0.95,0,2998,3.479166667,17.59375,4.302083333,27.57291667,-31.588,-25.238,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1587.76,X31.5880,,,,,,,63.02,25.03,151.9392971,2998,19.06269968,50.8821885,2.516773163,17.6178115,31.588,-25.238,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1612.79,G04,X1.0000,,,,,,1.64,0.98,0,2998,3.050505051,7.616161616,1.656565657,27.95959596,31.588,-25.238,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1613.77,Y-22.0630,,,,,,,2.22,1.28,150.8217054,2998,15.82170543,12.75968992,1.720930233,21.82945736,31.588,-22.063,0,3.175,3.175,-6,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1615.05,G04,X1.0000,,,,,,1.57,0.93,0,2997.893617,4.404255319,3.872340426,1.670212766,27.9893617,31.588,-22.063,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1615.98,X-31.5880,,,,,,,135.57,18.8,199.4385965,2997.670388,22.91547049,30.39712919,7.207336523,20.37958533,-31.588,-22.063,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1634.78,G04,X1.0000,,,,,,4.57,0.95,0,2998,3.020833333,8.895833333,4.760416667,28.3125,-31.588,-22.063,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1635.73,Y-18.8880,,,,,,,10.68,1.28,187.3100775,2993.116279,15.57364341,4.589147287,8.279069767,18.44186047,-31.588,-18.888,0,3.175,3.175,-6,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1637.01,G04,X1.0000,,,,,,4.13,0.94,0,2998,3.526315789,17.31578947,4.347368421,28.53684211,-31.588,-18.888,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1637.95,X31.5880,,,,,,,59.95,18.58,202.8908015,2997.827864,24.57450242,58.32383002,3.224852071,16.00699301,31.588,-18.888,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1656.53,G04,X1.0000,,,,,,0.31,0.93,0,2998,3,11.29787234,0.329787234,28.31914894,31.588,-18.888,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1657.46,Y-15.7130,,,,,,,4.96,1.25,149.8333333,2998,16.54761905,4.261904762,3.936507937,22.84126984,31.588,-15.713,0,3.175,3.175,-6,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1658.71,G04,X1.0000,,,,,,0.32,0.94,0,2998,3.842105263,2.810526316,0.336842105,27.96842105,31.588,-15.713,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1659.65,X-31.5880,,,,,,,96.2,14.91,253.863941,2998,27.10589812,28.12064343,6.44772118,20.70911528,-31.588,-15.713,-63.176,0,63.176,-6,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1674.56,G04,X1.0000,,,,,,5.4,1.25,14.56349206,2997.920635,3.103174603,10.8968254,4.285714286,28.65873016,-31.588,-15.713,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1675.81,Y-12.5380,,,,,,,8.33,0.61,249.9032258,2993.16129,21.51612903,25.08064516,13.43548387,17.09677419,-31.588,-12.538,0,3.175,3.175,-6,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1676.42,G04,X1.0000,,,,,,3.92,0.97,0,2998,8.040816327,12.96938776,4,26.63265306,-31.588,-12.538,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1677.39,X31.5880,,,,,,,39.66,15.07,248.6100796,2998,28.19098143,61.96816976,2.629973475,15.77188329,31.588,-12.538,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1692.46,G04,X1.0000,,,,,,0.6,1.24,0,2997.92,3.096,10.936,0.48,28.216,31.588,-12.538,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1693.7,Y-9.3630,,,,,,,20.45,0.63,250.03125,2993,20.796875,11.296875,31.953125,23.078125,31.588,-9.363,0,3.175,3.175,-6,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1694.33,G04,X1.0000,,,,,,0.33,1.23,0,2998,6.467741935,3.693548387,0.266129032,27.25806452,31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1695.56,X-31.5880,,,,,,,101.26,12.37,304.7536349,2997.499192,30.63004847,26.02746365,8.179321486,21.05088853,-31.588,-9.363,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1707.93,G04,X1.0000,,,,,,5.82,0.95,0,2997.895833,3.052083333,8.708333333,6.0625,29.33333333,-31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1708.88,Y-6.1880,,,,,,,6.73,0.97,132.5408163,2994.428571,18.40816327,18.52040816,6.867346939,22,-31.588,-6.188,0,3.175,3.175,-6,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1709.85,G04,X1.0000,,,,,,4.1,0.94,0,2997.894737,3.915789474,17.01052632,4.315789474,27.82105263,-31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1710.79,X31.5880,,,,,,,36.21,12.49,304.756,2997.256,30.0472,65.1352,2.8968,15.956,31.588,-6.188,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1723.28,G04,X1.0000,,,,,,0.34,0.95,0,2997.895833,3.09375,9.125,0.354166667,28.9375,31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1724.23,Y-3.0130,,,,,,,0.96,0.63,300.3125,2988.15625,20.078125,18.171875,1.5,21.03125,31.588,-3.013,0,3.175,3.175,-6,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1724.86,G04,X1.0000,,,,,,0.78,2.2,0,4253.095023,26.50678733,2.769230769,0.352941176,26.97737557,31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1727.06,X-31.5880,,,,,,,143.43,12.59,303.665873,5999,33.60793651,32.40396825,11.38333333,21.71111111,-31.588,-3.013,-63.176,0,63.176,-6,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1739.65,G04,X1.0000,,,,,,2.99,0.93,0,5998.893617,6.819148936,7.936170213,3.180851064,27.78723404,-31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1740.58,Y0.1630,,,,,,,9.24,0.61,300.0806452,5989.16129,27.61290323,62.75806452,14.90322581,10.72580645,-31.588,0.163,0,3.176,3.176,-6,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1741.19,G04,X1.0000,,,,,,4.13,0.94,0,5998.894737,8.336842105,14.94736842,4.347368421,28.63157895,-31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1742.13,X31.5880,,,,,,,45.09,12.54,296.9800797,5998.243028,35.7314741,69.88207171,3.592828685,18.85179283,31.588,0.163,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1754.67,G04,X1.0000,,,,,,1.48,0.98,0,5999,6.343434343,13,1.494949495,29.67676768,31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1755.65,Y3.3380,,,,,,,32.42,0.94,202.2631579,5995.736842,24.31578947,18.61052632,34.12631579,23.68421053,31.588,3.338,0,3.175,3.175,-6,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1756.59,G04,X1.0000,,,,,,3.97,0.95,0,5998.895833,8.25,6.333333333,4.135416667,29.125,31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1757.54,X-31.5880,,,,,,,99.1,9.5,406.5720294,5998.348055,36.69716088,30.38906414,10.42060988,18.21556257,-31.588,3.338,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1767.04,G04,X1.0000,,,,,,2.57,0.95,0,5998.895833,6.208333333,7.604166667,2.677083333,28.58333333,-31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1767.99,Y6.5130,,,,,,,2.51,0.62,400.5396825,5994.079365,29.19047619,24.38095238,3.984126984,19.66666667,-31.588,6.513,0,3.175,3.175,-6,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1768.61,G04,X1.0000,,,,,,3.19,0.94,0,5998.894737,8.305263158,17.69473684,3.357894737,28.17894737,-31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1769.55,X31.5880,,,,,,,34.71,9.34,406.5647059,5998.668449,40.5026738,81.72941176,3.712299465,19.68983957,31.588,6.513,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1778.89,G04,X1.0000,,,,,,1.44,0.94,0,5998.894737,6.368421053,9.263157895,1.515789474,29.27368421,31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1779.83,Y9.6880,,,,,,,9.96,0.62,200.2698413,5989.15873,25.34920635,11.85714286,15.80952381,27.52380952,31.588,9.688,0,3.175,3.175,-6,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1780.45,G04,X1.0000,,,,,,2.98,0.96,0,5998.896907,9.742268041,3.670103093,3.072164948,28.98969072,31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1781.41,X-31.5880,,,,,,,143.25,15,255.1638907,5998.393738,30.45236509,30.09260493,9.543637575,23.6302465,-31.588,9.688,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1796.41,G04,X1.0000,,,,,,1.05,0.92,0,5998.892473,6.11827957,7.258064516,1.129032258,29.83870968,-31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1797.33,Y12.8630,,,,,,,8.91,0.92,255.2258065,5995.774194,25.91397849,13.16129032,9.580645161,19.8172043,-31.588,12.863,0,3.175,3.175,-6,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1798.25,G04,X1.0000,,,,,,3.46,0.94,0,5998.894737,7.905263158,15.08421053,3.642105263,30.54736842,-31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1799.19,X31.5880,,,,,,,43.08,14.68,257.8243703,5998.577944,32.3886998,58.80599047,2.932607216,19.84479238,31.588,12.863,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1813.87,G04,X1.0000,,,,,,2.19,1.25,0,5998.920635,6.380952381,11.64285714,1.738095238,25.92857143,31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1815.12,Y16.0380,,,,,,,17.87,0.64,254.0307692,5989.153846,28.46153846,40.69230769,27.49230769,19.66153846,31.588,16.038,0,3.175,3.175,-6,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1815.76,G04,X1.0000,,,,,,4.37,0.93,0,5998.893617,9.425531915,3.085106383,4.64893617,30.62765957,31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1816.69,X-31.5880,,,,,,,87.19,6.57,581.2613982,5998.072948,46.62158055,28.69148936,13.25075988,23.4893617,-31.588,16.038,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1823.26,G04,X1.0000,,,,,,2.63,0.98,6.161616162,5998.89899,7.04040404,7.939393939,2.656565657,29.93939394,-31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1824.24,Y19.2130,,,,,,,1,0.32,591.5151515,5989.30303,42.09090909,66.48484848,3.03030303,18.36363636,-31.588,19.213,0,3.175,3.175,-6,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1824.56,G04,X1.0000,,,,,,4.8,0.93,5.563829787,5998.893617,9.265957447,17.15957447,5.106382979,27.53191489,-31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1825.49,X31.5880,,,,,,,34,6.3,604.7591125,5998.508716,50.06973059,110.0507132,5.388272583,15.96671949,31.588,19.213,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1831.79,G04,X1.0000,,,,,,1.81,0.94,0,5998.894737,5.336842105,12.04210526,1.905263158,30.65263158,31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1832.73,Y22.3880,,,,,,,12.43,0.62,300.1587302,5989.15873,26.71428571,6.412698413,19.73015873,24.6031746,31.588,22.388,0,3.175,3.175,-6,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1833.35,G04,X1.0000,,,,,,6.25,1.86,0,4302.850267,24.2459893,1.320855615,3.342245989,25.36363636,31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1835.21,X-31.5880,,,,,,,252.98,50.08,75.27809942,1503.451986,18.00519066,29.41325614,5.050509084,18.57776003,-31.588,22.388,-63.176,0,63.176,-6,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1885.29,G04,X1.0000,,,,,,0.14,0.93,0,1499,2.042553191,6.989361702,0.14893617,25.63829787,-31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1886.22,Y25.5630,,,,,,,25.09,2.5,75.69721116,1502.784861,17.57768924,3.187250996,9.996015936,17.03984064,-31.588,25.563,0,3.175,3.175,-6,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1888.72,G04,X1.0000,,,,,,5.02,0.93,0,1502.297872,4.031914894,18.0212766,5.340425532,27,-31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1889.65,X31.5880,,,,,,,245.29,49.94,75.4978979,1503.136136,18.81241241,36.28208208,4.910710711,16.85205205,31.588,25.563,63.176,0,63.176,-6,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1939.59,G04,X1.0000,,,,,,3.61,0.94,0,1499,2.021052632,8.347368421,3.8,26.66315789,31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1940.53,Y28.7380,,,,,,,32.38,2.51,71.06746032,1500.230159,9.353174603,5.702380952,12.84920635,22.51587302,31.588,28.738,0,3.175,3.175,-6,0,Conventional,4.6,1.4,1.5,6.08,9.12,Cut with Feed,3.175,Face Milling
1943.04,G04,X1.0000,,,,,,5.66,1.23,0,1499,3.258064516,5.040322581,4.564516129,26.73387097,31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1944.27,X-31.5880,,,,,,,221.32,49.64,75.98610272,1502.655589,8.642900302,32.85317221,4.457603223,23.93111782,-31.588,28.738,-63.176,0,63.176,-6,0,Climb,59.5,1.4,1.5,82.86,124.29,Cut with Feed,63.176,Face Milling
1993.91,G04,X1.0000,,,,,,0.74,1.25,0,1499,3,12.36507937,0.587301587,28,-31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1995.16,Y31.5880,X-30.0000,,,,,,29.7,2.52,75.69960474,1499,3,31.28458498,11.73913043,28.12648221,-30,31.588,1.588,2.85,3.262551762,-6,0,Both,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
1997.68,G04,X1.0000,,,,,,6.34,0.94,0,1499,3,6.336842105,6.673684211,28.01052632,-30,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1998.62,X36.5740,,,,,,,271.55,52.67,75.83181473,1499,2.690964313,31.48462415,5.154707669,25.13667426,36.574,31.588,66.574,0,66.574,-6,0,Both,0,0,1.5,0,0,Air-Cut,66.574,Face Milling
2051.29,G04,X1.0000,,,,,,5.01,0.93,0,1499,3,6.329787234,5.329787234,21.17021277,36.574,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
2052.22,Z-4.0000,,,,,,,8.95,1.59,75.525,1499,3,6.4125,5.59375,35.58125,36.574,31.588,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
2053.81,G04,X1.0000,,,,,,4.86,0.96,0,1499,3,7,5.010309278,28.93814433,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
2054.77,G00,Z1.0000,,,,,,1.91,0.31,0,1499,3,7,5.96875,46.46875,36.574,31.588,0,0,0,1,5,,0,0,0,0,0,No Cut - Rapid motion,5,Face Milling
2055.08,G04,X1.0000,,,,,,8.49,1.88,0,1493.703704,3.238095238,6.835978836,4.492063492,25.14814815,36.574,31.588,0,0,0,1,0,,0,0,0,0,0,Dwell,0,Face Milling
