Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
2088.68,G04,X1.0000,,,,,,0.64,0.94,28.2,2998,1,4,0.673684211,30.68421053,39.763,28.945,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2089.62,G00,Z-4.0000,,,,,,0.32,0.31,2595.28125,2998,1,4,1,33.90625,39.763,28.945,0,0,0,-4,2.5,,0,0,0,0,0,No Cut - Rapid motion,2.5,Contouring
2089.93,G04,X1.0000,,,,,,6.09,1.85,0,2998,1,5.279569892,3.274193548,27.47311828,39.763,28.945,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
2091.78,Z-8.0000,,,,,,,32.13,9.98,23.88588589,2998,1,0.342342342,3.216216216,10.54954955,39.763,28.945,0,0,2,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
2101.76,G04,X1.0000,,,,,,4.43,0.93,0,2998,1,0.606382979,4.712765957,20.36170213,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2102.69,X27.4830,Y34.7630,,,,,,29.27,2.83,151.4647887,2996.873239,4.387323944,22.98943662,10.30633803,21.22183099,27.483,34.763,-12.28,5.818,13.58850706,-8,0,,5.5,3.1,2,7.6,15.2,Cut with Feed,13.58850706,Contouring
2105.52,G04,X1.0000,,,,,,1.08,0.95,0,2997.895833,3.3125,9.520833333,1.125,17.34375,27.483,34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2106.47,G02,X28.9660,Y32.8500,R7.9380,,,,16.77,1.29,114.5846154,2995.615385,15.31538462,7.253846154,12.9,21.99230769,28.966,32.85,1.483,-1.913,2.429984745,-8,0,,0.5,0.4,2,0.1,0.2,Cut with Feed,2.429984745,Contouring
2107.76,G04,X1.0000,,,,,,1.06,0.94,0,2998,2.494736842,8.736842105,1.115789474,16.77894737,28.966,32.85,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2108.7,X34.7630,Y22.3990,,,,,,39.05,4.67,151.6752137,2998,16.36324786,35.31623932,8.344017094,24.22863248,34.763,22.399,5.797,-10.451,11.95109242,-8,0,,6.8,11.8,2,30.52,61.04,Cut with Feed,11.95109242,Contouring
2113.37,G04,X1.0000,,,,,,4.49,0.95,0,2998,1.354166667,9.458333333,4.677083333,17.73958333,34.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2114.32,X39.7630,,,,,,,9.56,2.23,130.2857143,2998,1,24.26785714,4.267857143,15.41964286,39.763,22.399,5,0,5,-8,0,,0,0,2,0,0,Air-Cut,5,Contouring
2116.55,G04,X1.0000,,,,,,2.6,0.97,0,2998,1,5.673469388,2.653061224,15.55102041,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2117.52,Z-6.5000,,,,,,,7.91,3.78,24.93403694,2998,1,4.327176781,2.08707124,39.65435356,39.763,22.399,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
2121.3,G04,X1.0000,,,,,,2.75,0.94,212.7473684,2998,1,5.052631579,2.894736842,30.25263158,39.763,22.399,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2122.24,X-29.0720,Y-39.7630,,,,,,16.62,0.3,19559.03226,2998,1,101.1612903,53.61290323,26.03225806,-29.072,-39.763,-68.835,-62.162,92.74897018,-6.5,0,,58.9,52,0,665.15,0,No Cut - Rapid motion,92.74897018,Contouring
2122.54,G04,X1.0000,,,,,,6.04,0.94,0,2998,1,7.073684211,6.357894737,26.90526316,-29.072,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2123.48,Z-8.0000,,,,,,,30.65,9.89,24.19191919,2998,1,1.325252525,3.095959596,10.74343434,-29.072,-39.763,0,0,0.5,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2133.37,G04,X1.0000,,,,,,2.58,0.93,0,2998,1,0.329787234,2.744680851,20.0106383,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2134.3,Y-34.7630,,,,,,,24.24,2.19,144.0818182,2996.590909,8.877272727,9.981818182,11.01818182,20.2,-29.072,-34.763,0,5,5,-8,0,,6.1,1.6,2,8.08,16.16,Cut with Feed,5,Contouring
2136.49,G04,X1.0000,,,,,,3.47,0.94,0,2998,2.789473684,10.57894737,3.652631579,26.27368421,-29.072,-34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2137.43,X-33.4300,Y-32.8680,,,,,,13.49,1.89,151.2,2998,7.857894737,51.83684211,7.1,23.49473684,-33.43,-32.868,-4.358,1.895,4.75217729,-8,0,,4.4,2.3,2,3.99,7.98,Cut with Feed,4.75217729,Contouring
2139.32,G04,X1.0000,,,,,,3.54,0.93,0,2998,1,9.223404255,3.765957447,27.67021277,-33.43,-32.868,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2140.25,G02,X-33.9850,Y-32.6080,R11.1130,,,,4.24,0.32,0,2998,1,35.54545455,12.84848485,27.96969697,-33.985,-32.608,-0.555,0.26,0.612960231,-8,0,,0.1,0,2,0.02,0.04,Cut with Feed,0.612960231,Contouring
2140.57,G04,X1.0000,,,,,,6.71,1.26,0,2998,1,10.36220472,5.283464567,26.74015748,-33.985,-32.608,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2141.83,X-39.7630,Y-29.7090,,,,,,27.24,2.56,151.4085603,2998,1,31.28793774,10.59922179,26.62256809,-39.763,-29.709,-5.778,2.899,6.464478711,-8,0,,0,0,2,0,0,Air-Cut,6.464478711,Contouring
2144.39,G04,X1.0000,,,,,,2.9,0.95,0,2998,1,8.3125,3.020833333,26.125,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2145.34,Z-6.5000,,,,,,,14.88,3.79,24.93421053,2998,1,6.755263158,3.915789474,39.82105263,-39.763,-29.709,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
2149.13,G04,X1.0000,,,,,,6.85,1.88,51.51851852,2998,1,7.71957672,3.624338624,29.97354497,-39.763,-29.709,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2151.01,X-21.1080,Y-39.7630,,,,,,27.34,0.31,9432.71875,2998,1,259.9375,85.4375,26,-21.108,-39.763,18.655,-10.054,21.19178947,-6.5,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
2151.32,G04,X1.0000,,,,,,5,0.93,0,2998,1,4.542553191,5.319148936,26.21276596,-21.108,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2152.25,Z-8.0000,,,,,,,38.15,9.69,24.9742268,2998,1,0.451546392,3.932989691,10.06701031,-21.108,-39.763,0,0,0.5,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2161.94,G04,X1.0000,,,,,,3.55,0.94,0,2998,1,0.673684211,3.736842105,18.37894737,-21.108,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2162.88,Y-34.7630,,,,,,,28.57,2.28,113.7554585,2995.117904,8.624454148,3.755458515,12.47598253,20.42358079,-21.108,-34.763,0,5,5,-8,0,Climb,7.1,1.6,2,8.61,17.22,Cut with Feed,5,Contouring
2165.16,G04,X1.0000,,,,,,2.85,0.93,0,2998,2.904255319,5.808510638,3.031914894,26.27659574,-21.108,-34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2166.09,X-32.1650,Y-29.9560,,,,,,78.81,4.69,151.6765957,2998,20.25106383,24.17659574,16.76808511,20.29574468,-32.165,-29.956,-11.057,4.807,12.05672003,-8,0,Climb,12.4,6.4,2,41.06,82.12,Cut with Feed,12.05672003,Contouring
2170.78,G04,X1.0000,,,,,,3.54,1.25,0,2998,1.253968254,8.912698413,2.80952381,26.72222222,-32.165,-29.956,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2172.03,G02,X-34.7630,Y-28.1350,R7.9380,,,,12.42,1.27,150.8125,2998,2.484375,28.328125,9.703125,25.2734375,-34.763,-28.135,-2.598,1.821,3.194145675,-8,0,Climb,1.3,0.7,2,0.31,0.62,Cut with Feed,3.194145675,Contouring
2173.3,G04,X1.0000,,,,,,3.63,0.96,0,2998,1.06185567,8,3.742268041,26.98969072,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2174.26,X-32.4580,Y-25.9520,,,,,,22.82,1.26,150.8031496,2998,18.56692913,46.5511811,17.96850394,19.77952756,-32.458,-25.952,2.305,2.183,3.174667542,-8,0,Climb,3.9,5.2,2,13.2,26.4,Cut with Feed,3.174667542,Contouring
2175.52,G04,X1.0000,,,,,,5.19,0.95,0,2998,5.239583333,3.40625,5.40625,26.61458333,-32.458,-25.952,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2176.47,G02,X-33.7630,Y-22.6770,R4.7630,,,,12.02,1.57,121.2151899,2998,9.962025316,59.33544304,7.607594937,21.20886076,-33.763,-22.677,-1.305,3.275,3.611310802,-8,0,Climb,0.3,0.6,2,0.16,0.32,Cut with Feed,3.611310802,Contouring
2178.04,G04,X1.0000,,,,,,4.66,0.92,0,2998,3,9.021505376,5.010752688,25.64516129,-33.763,-22.677,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2178.96,Y2.1620,,,,,,,118.67,9.95,146.9638554,2998,17.57128514,23.19678715,11.91465863,19.42570281,-33.763,2.162,0,24.839,24.839,-8,0,Climb,2.7,28.9,2,75.41,150.82,Cut with Feed,24.839,Contouring
2188.91,G04,X1.0000,,,,,,4.2,0.95,0,2998,4.0625,11.22916667,4.375,25.98958333,-33.763,2.162,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2189.86,Y27.0000,,,,,,,107.92,10.03,147.1553785,2998,17.80378486,14.58067729,10.74900398,19.09960159,-33.763,27,0,24.838,24.838,-8,0,Climb,2.7,28.9,2,69.52,139.04,Cut with Feed,24.838,Contouring
2199.89,G04,X1.0000,,,,,,8.23,0.97,0,2998,2.418367347,14.81632653,8.397959184,25.85714286,-33.763,27,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2200.86,G02,X-27.0000,Y33.7630,R6.7630,,,,35.96,4.21,151.6398104,2998,12.15402844,28.41232227,8.521327014,24.57582938,-27,33.763,6.763,6.763,10.62329556,-8,0,Climb,4.7,4.6,2,11.38,22.76,Cut with Feed,10.62329556,Contouring
2205.07,G04,X1.0000,,,,,,7.92,0.94,0,2998,2.978947368,9.052631579,8.336842105,22.64210526,-27,33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2206.01,X22.0250,,,,,,,124.28,19.63,149.4460285,2998,17.72148676,28.48676171,6.32790224,24.67464358,22.025,33.763,49.025,0,49.025,-8,0,Climb,51.8,2.7,2,143.28,286.56,Cut with Feed,49.025,Contouring
2225.64,G04,X1.0000,,,,,,10.43,0.94,0,2998,1.389473684,8.536842105,10.97894737,20,22.025,33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2226.58,G02,X26.1890,Y31.3100,R4.7630,,,,23.1,2.24,139.2,2998,12.64888889,29.16888889,10.26666667,26.35111111,26.189,31.31,4.164,-2.453,5.068616737,-8,0,Climb,0,0,2,0,0,Air-Cut,5.068616737,Contouring
2228.82,G04,X1.0000,,,,,,2.33,0.95,0,2998,1.552083333,10.5625,2.427083333,19.63541667,26.189,31.31,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2229.77,X33.1650,Y18.7330,,,,,,64.52,5.66,151.7319224,2996.888889,20.37389771,24.65608466,11.37918871,26.664903,33.165,18.733,6.976,-12.577,14.3821245,-8,0,Climb,9.6,15.8,2,52.83,105.66,Cut with Feed,14.3821245,Contouring
2235.43,G04,X1.0000,,,,,,5.7,0.99,0,2998,1.4,12,5.7,19.06,33.165,18.733,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2236.42,G02,X33.7630,Y16.4230,R4.7630,,,,7.21,0.98,150.4646465,2998,11.01010101,38.03030303,7.282828283,24.3030303,33.763,16.423,0.598,-2.31,2.41183323,-8,0,Climb,0,0,2,0,0,Air-Cut,2.41183323,Contouring
2237.4,G04,X1.0000,,,,,,4.76,0.94,0,2998,2.705263158,12,5.010526316,18.67368421,33.763,16.423,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2238.34,Y-25.0000,,,,,,,143.73,16.41,149.0377588,2997.792935,17.81303289,24.17295981,8.753349574,25.62971985,33.763,-25,0,-41.423,41.423,-8,0,Climb,2.7,45.5,2,120.72,241.44,Cut with Feed,41.423,Contouring
2254.75,G04,X1.0000,,,,,,11.4,1.26,0,2998,4.31496063,11.74015748,8.976377953,20,33.763,-25,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2256.01,G02,X25.0000,Y-33.7630,R8.7630,,,,55.35,5.31,151.7142857,2998,17.03195489,29.83834586,10.40413534,22.10526316,25,-33.763,-8.763,-8.763,13.76488821,-8,0,Climb,6.7,6,2,24.54,49.08,Cut with Feed,13.76488821,Contouring
2261.32,G04,X1.0000,,,,,,10.13,1.25,0,2998,2.611111111,8.928571429,8.03968254,23.69047619,25,-33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2262.57,X-14.4550,,,,,,,88.85,15.32,152,2997.791259,19.77364644,25.25114155,5.795825179,21.47423353,-14.455,-33.763,-39.455,0,39.455,-8,0,Climb,43.2,2.7,2,118.26,236.52,Cut with Feed,39.455,Contouring
2277.89,G02,X-16.3540,Y-33.3680,R4.7630,,,,20.76,0.95,150.4166667,2998,18.47916667,3.114583333,21.625,17.86458333,-16.354,-33.368,-1.899,0.395,1.953305028,-8,0,Climb,0,0,2,0,0,Air-Cut,1.953305028,Contouring
2278.84,G04,X1.0000,,,,,,2.11,0.93,0,2997.893617,2.489361702,13.81914894,2.244680851,27.04255319,-16.354,-33.368,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2279.77,X-30.8990,Y-27.0440,,,,,,50.69,6.37,151.7617555,2997.514107,16.61128527,38.54545455,7.945141066,21.7492163,-30.899,-27.044,-14.545,6.324,15.8603279,-8,0,Climb,14.3,8.2,2,39.52,79.04,Cut with Feed,15.8603279,Contouring
2286.14,G04,X1.0000,,,,,,3.3,0.95,0,2998,1,9.90625,3.4375,27,-30.899,-27.044,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2287.09,G02,X-32.4580,Y-25.9520,R4.7630,,,,10.48,0.95,143.6354167,2998,1,29.42708333,10.91666667,26.33333333,-32.458,-25.952,-1.559,1.092,1.916302075,-8,0,Climb,0,0,2,0,0,Air-Cut,1.916302075,Contouring
2288.04,G04,X1.0000,,,,,,3.39,0.98,0,2998,1,7.919191919,3.424242424,26.64646465,-32.458,-25.952,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2289.02,X-34.7630,Y-28.1350,,,,,,17.67,1.28,150.8217054,2998,1,27.90697674,13.69767442,25.48837209,-34.763,-28.135,-2.305,-2.183,3.174667542,-8,0,Climb,0,0,2,0,0,Air-Cut,3.174667542,Contouring
2290.3,G04,X1.0000,,,,,,6.34,0.94,0,2998,1,10.68421053,6.673684211,24.67368421,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2291.24,X-39.7630,Y-22.8570,,,,,,33.79,3.16,136.1766562,2998,1,27.59305994,10.65930599,27.0977918,-39.763,-22.857,-5,5.278,7.270301507,-8,0,Climb,0,0,2,0,0,Air-Cut,7.270301507,Contouring
2294.4,G04,X1.0000,,,,,,1.65,0.97,0,2998,1,7.663265306,1.683673469,26.45918367,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2295.37,Z-6.5000,,,,,,,10.97,3.75,24.93351064,2998,1,6.571808511,2.917553191,40.24468085,-39.763,-22.857,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
2299.12,G04,X1.0000,,,,,,3.4,1.94,104.2307692,2998,1,7.348717949,1.743589744,29.98461538,-39.763,-22.857,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2301.06,X28.7240,Y39.7630,,,,,,15.95,0.31,19689.84375,2998,1,105.25,49.84375,27,28.724,39.763,68.487,62.62,92.79942656,-6.5,0,,51.5,48.3,0,590.99,0,No Cut - Rapid motion,92.79942656,Contouring
2301.37,G04,X1.0000,,,,,,6.77,0.95,27.90625,2998,1,9,7.052083333,26.36458333,28.724,39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2302.32,Z-6.5000,,,,,,,2.17,0.3,2592.580645,2998,1,4,7,28.61290323,28.724,39.763,0,0,0,-6.5,0,,0,0,0,0,0,,0,Contouring
2302.62,G04,X1.0000,,,,,,6.21,0.97,0,2998,1,4.663265306,6.336734694,20.87755102,28.724,39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2303.59,Z-10.0000,,,,,,,47.58,8.29,24.96987952,2998,1,2.925301205,5.73253012,10.03855422,28.724,39.763,0,0,0.5,-10,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2311.88,G04,X1.0000,,,,,,6.98,1.25,0,2998,1,1.238095238,5.53968254,19.0952381,28.724,39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2313.13,X31.7120,Y34.4440,,,,,,17.8,1.84,201.9027027,2998,5.302702703,31.24864865,9.621621622,21.3027027,31.712,34.444,2.988,-5.319,6.100811831,-10,0,,3.8,1.9,2,5.66,11.32,Cut with Feed,6.100811831,Contouring
2314.97,G04,X1.0000,,,,,,4.12,1.9,0,2998,1.848167539,11.82198953,2.157068063,18.35078534,31.712,34.444,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2316.87,X34.7630,Y28.9450,,,,,,19.47,2.24,166.8488889,2998,9.066666667,18.31555556,8.653333333,22.53333333,34.763,28.945,3.051,-5.499,6.288688417,-10,0,,3.9,6.3,2,8.54,17.08,Cut with Feed,6.288688417,Contouring
2319.11,G04,X1.0000,,,,,,3.22,0.95,0,2998,1,7.895833333,3.354166667,16.97916667,34.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2320.06,X39.7630,,,,,,,6.92,1.57,195.0316456,2998,1,27.62658228,4.379746835,15.20886076,39.763,28.945,5,0,5,-10,0,,0,0,2,0,0,Air-Cut,5,Contouring
2321.63,G04,X1.0000,,,,,,2.56,0.95,0,2998,1,5.333333333,2.666666667,15.57291667,39.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2322.58,Z-7.0000,,,,,,,18.42,7.18,24.96522949,2998,1,5.127955494,2.561891516,38.90820584,39.763,28.945,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
2329.76,G04,X1.0000,,,,,,3.19,0.95,11.15625,2998,1,4,3.322916667,30.9375,39.763,28.945,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2330.71,G00,Z-4.0000,,,,,,0.93,0.3,1036.451613,2998,1,3.967741935,3,29.09677419,39.763,28.945,0,0,0,-4,3,,0,0,0,0,0,No Cut - Rapid motion,3,Contouring
2331.01,G04,X1.0000,,,,,,9.01,1.86,14.32620321,2998,1,6.331550802,4.818181818,27.47593583,39.763,28.945,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
2332.87,Z-6.5000,,,,,,,0.67,0.32,2597.818182,2998,1,3,2.03030303,23.78787879,39.763,28.945,0,0,0.5,-6.5,-2.5,,0,0,0,71.25573925,0,No Cut - Rapid motion,0.5,Contouring
2333.19,G04,X1.0000,,,,,,2.54,0.94,0,2998,1,2.989473684,2.673684211,20.91578947,39.763,28.945,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2334.13,Z-10.0000,,,,,,,19.21,8.48,24.97055359,2998,1,1.480565371,2.262661955,10.15076561,39.763,28.945,0,0,0.5,-10,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2342.61,G04,X1.0000,,,,,,0.41,0.93,0,2998,1,1.287234043,0.436170213,20.34042553,39.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2343.54,X27.4830,Y34.7630,,,,,,27.05,2.2,202.081448,2996.597285,4.529411765,26.66063348,12.239819,21.12217195,27.483,34.763,-12.28,5.818,13.58850706,-10,0,,5.5,3.1,2,7.6,15.2,Cut with Feed,13.58850706,Contouring
2345.74,G04,X1.0000,,,,,,2.36,0.94,0,2998,2.957894737,10.55789474,2.484210526,16.67368421,27.483,34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2346.68,G02,X28.9660,Y32.8500,R7.9380,,,,6.62,0.97,132.5714286,2998,15.04081633,77.16326531,6.755102041,22.87755102,28.966,32.85,1.483,-1.913,2.429984745,-10,0,,0.5,0.4,2,0.1,0.2,Cut with Feed,2.429984745,Contouring
2347.65,G04,X1.0000,,,,,,2.05,0.98,0,2997.89899,2.484848485,13.17171717,2.070707071,16.12121212,28.966,32.85,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2348.63,X34.7630,Y22.3990,,,,,,33.76,3.51,202.4232955,2997.090909,17.66477273,57.03693182,9.590909091,24.44034091,34.763,22.399,5.797,-10.451,11.95109242,-10,0,,6.8,11.8,2,30.52,61.04,Cut with Feed,11.95109242,Contouring
2352.14,G04,X1.0000,,,,,,6.47,1.29,0,2998,1.476923077,7.153846154,4.976923077,18.98461538,34.763,22.399,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2353.43,X39.7630,,,,,,,8.13,1.56,160.3312102,2998,1,27.43949045,5.178343949,15.8089172,39.763,22.399,5,0,5,-10,0,,0,0,2,0,0,Air-Cut,5,Contouring
2354.99,G04,X1.0000,,,,,,2.88,0.95,0,2998,1,5.677083333,3,15.90625,39.763,22.399,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2355.94,Z-7.0000,,,,,,,19.25,7.24,24.96551724,2998,1,5.006896552,2.655172414,39.07172414,39.763,22.399,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
2363.18,G04,X1.0000,,,,,,58.84,2.18,1310.73516,2998,1,46.56621005,26.86757991,28.95890411,39.763,22.399,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2365.36,X-29.0720,Y-39.7630,,,,,,4.05,0.31,9558.65625,2998,1,13.75,12.65625,27,-29.072,-39.763,-68.835,-62.162,92.74897018,-7,0,,49.9,47.1,0,576.43,0,No Cut - Rapid motion,92.74897018,Contouring
2365.67,G04,X1.0000,,,,,,5.38,1.89,0,2998,1,3.142105263,2.831578947,23.51052632,-29.072,-39.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2367.56,Z-10.0000,,,,,,,19.08,8.44,24.82366864,2998,1,2.480473373,2.257988166,10.15266272,-29.072,-39.763,0,0,0.5,-10,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2376,G04,X1.0000,,,,,,1.88,0.93,0,2998,1,2,2,18.60638298,-29.072,-39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2376.93,Y-34.7630,,,,,,,14.86,1.87,142.8617021,2996.351064,9.569148936,12.07446809,7.904255319,22.34574468,-29.072,-34.763,0,5,5,-10,0,,6.1,1.6,2,8.08,16.16,Cut with Feed,5,Contouring
2378.8,G04,X1.0000,,,,,,3.29,0.95,0,2998,2.458333333,10.88541667,3.427083333,27.26041667,-29.072,-34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2379.75,X-33.4300,Y-32.8680,,,,,,13.13,1.27,201.4140625,2998,8.1484375,24.5625,10.2578125,23.3203125,-33.43,-32.868,-4.358,1.895,4.75217729,-10,0,,4.4,2.3,2,3.99,7.98,Cut with Feed,4.75217729,Contouring
2381.02,G04,X1.0000,,,,,,6.05,1.26,0,2998,1,11.52755906,4.763779528,28.50393701,-33.43,-32.868,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2382.28,G02,X-33.9850,Y-32.6080,R11.1130,,,,2.82,0.31,0,2998,1,22.46875,8.8125,27.96875,-33.985,-32.608,-0.555,0.26,0.612960231,-10,0,,0.1,0,2,0.02,0.04,Cut with Feed,0.612960231,Contouring
2382.59,G04,X1.0000,,,,,,3.28,0.95,0,2998,1,6.59375,3.416666667,27,-33.985,-32.608,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2383.54,X-39.7630,Y-29.7090,,,,,,20.19,1.86,201.9144385,2998,1,32.0855615,10.79679144,27.3315508,-39.763,-29.709,-5.778,2.899,6.464478711,-10,0,,0,0,2,0,0,Air-Cut,6.464478711,Contouring
2385.4,G04,X1.0000,,,,,,3.2,0.95,0,2998,1,9.916666667,3.333333333,27.09375,-39.763,-29.709,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2386.35,Z-7.0000,,,,,,,22.83,7.5,23.92143808,2998,1,6.627163782,3.039946738,39.17177097,-39.763,-29.709,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
2393.85,G04,X1.0000,,,,,,3.13,1.84,52.63243243,2998,1,5.994594595,1.691891892,29.83783784,-39.763,-29.709,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2395.69,X-21.1080,Y-39.7630,,,,,,1.66,0.32,9441.939394,2998,1,5.181818182,5.03030303,26,-21.108,-39.763,18.655,-10.054,21.19178947,-7,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
2396.01,G04,X1.0000,,,,,,7.9,1.89,0,2998,1,2.131578947,4.157894737,22.18421053,-21.108,-39.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2397.9,Z-10.0000,,,,,,,24.66,8.52,24.63305979,2998,1,0.112543962,2.890973036,10.007034,-21.108,-39.763,0,0,0.5,-10,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2406.42,G04,X1.0000,,,,,,2.55,0.95,0,2998,1,1.333333333,2.65625,19.72916667,-21.108,-39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2407.37,Y-34.7630,,,,,,,18.73,1.58,160.8679245,2996.113208,6.264150943,14.22012579,11.77987421,21.65408805,-21.108,-34.763,0,5,5,-10,0,Climb,7.1,1.6,2,8.61,17.22,Cut with Feed,5,Contouring
2408.95,G04,X1.0000,,,,,,2.5,1.26,0,2998,8.039370079,4.448818898,1.968503937,25.94488189,-21.108,-34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
2410.21,X-32.1650,Y-29.9560,,,,,,46.23,3.45,202.4132948,2998,22.30924855,42.37572254,13.36127168,21.87572254,-32.165,-29.956,-11.057,4.807,12.05672003,-10,0,Climb,12.4,6.4,2,41.06,82.12,Cut with Feed,12.05672003,Contouring
2413.66,G04,X1.0000,,,,,,2.7,0.95,0,2998,1.333333333,10.22916667,2.8125,28,-32.165,-29.956,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
