Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
1438.33,G04,X1.0000,,,,,,4.04,0.93,0,4500,4.35106383,2,4.29787234,27,19.213,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1439.26,Y31.5880,,,,,,,203.01,14.89,251.4805369,4500,16.82483221,17.68389262,13.62483221,20.20268456,19.213,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1454.15,G04,X1.0000,,,,,,8.61,0.95,0,4500,3,6.947916667,8.96875,28.33333333,19.213,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1455.1,X22.3880,,,,,,,4.12,0.95,171.3333333,4500,11.09375,8.666666667,4.291666667,21.91666667,22.388,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1456.05,G04,X1.0000,,,,,,7.14,0.93,0,4500,4.042553191,5.70212766,7.595744681,21.68085106,22.388,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1456.98,Y-31.5880,,,,,,,240.27,14.88,251.304231,4500,16.37474815,11.14573539,16.13633311,20.7259906,22.388,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1471.86,G04,X1.0000,,,,,,7.81,0.93,0,4500,3.010638298,0.414893617,8.308510638,21.67021277,22.388,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1472.79,X25.5630,,,,,,,8.28,0.92,168.5698925,4500,11.60215054,31.5483871,8.903225806,22.6344086,25.563,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1473.71,G04,X1.0000,,,,,,3.94,0.94,0,4500,4.705263158,5.726315789,4.147368421,26.33684211,25.563,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1474.65,Y31.5880,,,,,,,203.15,15,251.3497668,4500,16.98800799,19.03597602,13.53431046,20.47768155,25.563,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1489.65,G04,X1.0000,,,,,,7.57,0.94,0,4500,3.052631579,6.757894737,7.968421053,28.93684211,25.563,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1490.59,X28.7380,,,,,,,7.16,0.96,248.5979381,4500,8.649484536,34.2371134,7.381443299,22.30927835,28.738,31.588,3.175,0,3.175,-3,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
1491.55,G04,X1.0000,,,,,,7.27,0.94,0,4500,3.378947368,6,7.652631579,23.02105263,28.738,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1492.49,Y-31.5880,,,,,,,194.33,14.68,256.8556841,4500,7.695030633,4.815520762,13.22872703,23.22668482,28.738,-31.588,0,-63.176,63.176,-3,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
1507.17,G04,X1.0000,,,,,,9.92,1.27,12.90625,4500,3,4.703125,7.75,17.515625,28.738,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1508.44,X31.5880,Y-30.0000,,,,,,7.29,0.63,252.984375,4500,3,29.765625,11.390625,19.515625,31.588,-30,2.85,1.588,3.262551762,-3,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
1509.07,G04,X1.0000,,,,,,3.52,0.94,0,4500,3,9.694736842,3.705263158,19.98947368,31.588,-30,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1510.01,Y36.5740,,,,,,,214.31,15.83,251.8080808,4500,3,8.77020202,13.52967172,19.93813131,31.588,36.574,0,66.574,66.574,-3,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
1525.84,G04,X1.0000,,,,,,8.72,0.96,0,4500,3,7.350515464,8.989690722,18.51546392,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1526.8,Z-2.0000,,,,,,,2.65,0.32,249.2121212,4500,3,7.96969697,8.03030303,36.81818182,31.588,36.574,0,0,0,-2,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
1527.12,G04,X1.0000,,,,,,8.57,0.93,210.8510638,4500,3,8.319148936,9.117021277,28.63829787,31.588,36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1528.05,G00,X-31.5880,Y-36.5740,,,,,16.96,0.33,19237.05882,4500,3,97.64705882,49.88235294,29.08823529,-31.588,-36.574,-63.176,-73.148,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1528.38,G04,X1.0000,,,,,,5.82,1.25,0,4500,3,7.30952381,4.619047619,31.31746032,-31.588,-36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1529.63,Z-4.0000,,,,,,,0.66,0.32,249.2121212,4500,3,3.03030303,2,10.09090909,-31.588,-36.574,0,0,1,-4,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
1529.95,G04,X1.0000,,,,,,1.61,0.96,0,4500,3,3.329896907,1.659793814,17.77319588,-31.588,-36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1530.91,Y30.0000,,,,,,,214.87,15.63,251.4130435,4500,21.81649616,20.61764706,13.73849105,19.46035806,-31.588,30,0,66.574,66.574,-4,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1546.54,G04,X1.0000,,,,,,10.87,1.24,0,4500,3.576,18.824,8.696,26.96,-31.588,30,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1547.78,X-28.4130,Y31.5880,,,,,,4.6,0.91,254.2065217,4500,14.5326087,32.01086957,5,22.36956522,-28.413,31.588,3.175,1.588,3.549981549,-4,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
1548.69,G04,X1.0000,,,,,,15.04,1.86,0,3791.893048,7.711229947,7.245989305,8.042780749,21.20855615,-28.413,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1550.55,Y-31.5880,,,,,,,303.06,24.97,150.1893515,2998,12.98318655,10.39551641,12.13210568,19.97197758,-28.413,-31.588,0,-63.176,63.176,-4,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
1575.52,G04,X1.0000,,,,,,7.37,0.95,0,2998,2.010416667,0.864583333,7.677083333,23.9375,-28.413,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1576.47,X-25.2380,,,,,,,8,1.59,120.65,2998,10.53125,53.2375,5,18.25625,-25.238,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1578.06,G04,X1.0000,,,,,,3.69,0.95,0,2998,2.427083333,5.770833333,3.84375,26.58333333,-25.238,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1579.01,Y31.5880,,,,,,,289.57,24.95,151.9391026,2998,13.97155449,15.9375,11.60136218,17.91185897,-25.238,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1603.96,G04,X1.0000,,,,,,7.62,0.94,0,2998,2.031578947,0.894736842,8.021052632,25.33684211,-25.238,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1604.9,X-22.0630,,,,,,,4.72,1.24,150.784,2998,10.24,36.576,3.776,24.008,-22.063,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1606.14,G04,X1.0000,,,,,,10.5,1.26,0,2998,4.047244094,8.472440945,8.267716535,22.26771654,-22.063,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1607.4,Y-31.5880,,,,,,,254.04,18.49,202.8902703,2998,15.38702703,12.21189189,13.73189189,22.02864865,-22.063,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1625.89,G04,X1.0000,,,,,,10.3,1.27,0,2998,2.0625,0.8671875,8.046875,22.4765625,-22.063,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1627.16,X-18.8880,,,,,,,9.21,0.95,200.8854167,2998,13.875,65.03125,9.59375,20.40625,-18.888,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1628.11,G04,X1.0000,,,,,,2.69,0.97,0,2998,2.765306122,6.06122449,2.744897959,27.23469388,-18.888,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1629.08,Y31.5880,,,,,,,214.44,18.73,202.8916756,2998,15.39541089,20.47491996,11.44290288,17.9583778,-18.888,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1647.81,G04,X1.0000,,,,,,7.93,0.94,0,2998,2.042105263,5.063157895,8.347368421,28.55789474,-18.888,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1648.75,X-15.7130,,,,,,,12.75,0.95,200.8854167,2998,10.94791667,35.53125,13.28125,23,-15.713,31.588,3.175,0,3.175,-4,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1649.7,G04,X1.0000,,,,,,11.04,1.24,0,2998,4.584,5.28,8.832,23.528,-15.713,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1650.94,Y-31.5880,,,,,,,252.88,14.9,253.8296445,2998,17.29644534,14.8759222,16.96042924,21.85043595,-15.713,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1665.84,G04,X1.0000,,,,,,7.6,0.94,0,2998,2.021052632,2.557894737,8,22.96842105,-15.713,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1666.78,X-12.5380,,,,,,,6.85,0.93,181.7234043,2998,12.0212766,67.37234043,7.287234043,20.36170213,-12.538,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1667.71,G04,X1.0000,,,,,,2.61,0.94,0,2997.894737,3.484210526,5.410526316,2.747368421,27.26315789,-12.538,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1668.65,Y31.5880,,,,,,,185.73,15,248.9566955,2997.793471,16.78814124,20.32378414,12.37375083,18.21718854,-12.538,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1683.65,G04,X1.0000,,,,,,11.04,1.26,0,2998,2.070866142,7.708661417,8.692913386,23.2519685,-12.538,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1684.91,X-9.3630,,,,,,,0.09,0.63,250.03125,2993.15625,13.84375,37,0.140625,23.015625,-9.363,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1685.54,G04,X1.0000,,,,,,7.7,0.92,0,2998,4.333333333,6.666666667,8.279569892,22.65591398,-9.363,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1686.46,Y-31.5880,,,,,,,200.78,12.7,296.6011015,2998,17.73406766,10.72305271,15.79701023,22.0833989,-9.363,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1699.16,G04,X1.0000,,,,,,7.42,0.91,0,2997.891304,2.02173913,1.293478261,8.065217391,21.42391304,-9.363,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1700.07,X-6.1880,,,,,,,10.46,0.95,216.15625,2994.666667,11.21875,35.98958333,10.89583333,20.76041667,-6.188,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1701.02,G04,X1.0000,,,,,,2.91,0.94,0,2998,3.463157895,2.705263158,3.063157895,27.50526316,-6.188,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1701.96,Y31.5880,,,,,,,197.31,12.55,304.7571656,2998,17.86226115,15.39171975,15.7093949,17.24124204,-6.188,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1714.51,G04,X1.0000,,,,,,8.44,0.93,0,2998,2.074468085,8.138297872,8.978723404,25,-6.188,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1715.44,X-3.0130,,,,,,,2.56,0.62,300.1587302,2998,12.92063492,46.87301587,4.063492063,22,-3.013,31.588,3.175,0,3.175,-4,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1716.06,G04,X1.0000,,,,,,19.57,2.16,0,4256.465438,28.62211982,5.723502304,9.01843318,23.60368664,-3.013,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1718.22,Y-31.5880,,,,,,,196.61,12.43,304.7548232,5999,23.02009646,8.458199357,15.80466238,23.3585209,-3.013,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1730.65,G04,X1.0000,,,,,,6.88,0.93,0,5999,5.010638298,1.063829787,7.319148936,20.96808511,-3.013,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1731.58,X0.1630,,,,,,,8.33,0.92,203.3333333,5995.666667,17,16.31182796,8.956989247,21.07526882,0.163,-31.588,3.176,0,3.176,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1732.5,G04,X1.0000,,,,,,4.21,0.94,0,5999,5.515789474,6.642105263,4.431578947,24.02105263,0.163,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1733.44,Y31.5880,,,,,,,169.89,12.44,304.7550201,5999,23.3253012,29.06746988,13.64578313,20.79277108,0.163,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1745.88,G04,X1.0000,,,,,,9.54,0.98,0,5998.89899,5.02020202,6.696969697,9.636363636,25.62626263,0.163,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1746.86,X3.3380,,,,,,,2.8,0.94,205.4736842,5992.368421,15.71578947,26.57894737,2.947368421,23.10526316,3.338,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1747.8,G04,X1.0000,,,,,,8.19,0.94,0,5999,5.831578947,8.673684211,8.621052632,25.71578947,3.338,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1748.74,Y-31.5880,,,,,,,150.24,9.28,406.5618945,5998.655544,24.34768568,7.540365985,16.1722282,22.90312164,3.338,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1758.02,G04,X1.0000,,,,,,7.99,0.95,0,5999,5,0.729166667,8.322916667,23.59375,3.338,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1758.97,X6.5130,,,,,,,5.85,0.61,203.5,5994,14.11290323,50.06451613,9.435483871,19.62903226,6.513,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1759.58,G04,X1.0000,,,,,,7.36,1.26,0,5999,7.362204724,8.385826772,5.795275591,26.70866142,6.513,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1760.84,Y31.5880,,,,,,,139.86,9.35,406.5651709,5999,24.34508547,36.27991453,14.94230769,20.02350427,6.513,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1770.19,G04,X1.0000,,,,,,8.26,0.94,0,5998.894737,5.105263158,6.357894737,8.694736842,26.02105263,6.513,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1771.13,X9.6880,,,,,,,4.94,0.61,400.4354839,5989.16129,19.85483871,24.91935484,7.967741935,27.40322581,9.688,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1771.74,G04,X1.0000,,,,,,8.67,0.98,0,5999,5.474747475,4.676767677,8.757575758,20.77777778,9.688,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1772.72,Y-31.5880,,,,,,,150.21,14.65,257.8710778,5999,20.86971351,9.911323329,10.24624829,23.82810368,9.688,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1787.37,G04,X1.0000,,,,,,10.04,1.25,18.47619048,5998.920635,5.079365079,2.468253968,7.968253968,22.4047619,9.688,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1788.62,X12.8630,,,,,,,6.04,0.63,253.96875,5989.15625,18.5,67.9375,9.4375,24.125,12.863,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1789.25,G04,X1.0000,,,,,,4.12,0.94,0,5999,6,8.589473684,4.336842105,24.98947368,12.863,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1790.19,Y31.5880,,,,,,,178.83,15.05,252.689243,5998.794157,20.68193891,25.67729084,11.87450199,21.37915007,12.863,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1805.24,G04,X1.0000,,,,,,7.49,0.93,0,5998.893617,5.063829787,6.925531915,7.968085106,23.96808511,12.863,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1806.17,X16.0380,,,,,,,3.52,0.95,255.3125,5995.770833,16.28125,28.51041667,3.666666667,24.04166667,16.038,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1807.12,G04,X1.0000,,,,,,8.46,0.97,6.224489796,5999,5.540816327,7.102040816,8.632653061,21.33673469,16.038,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1808.09,Y-31.5880,,,,,,,117.78,6.31,609.0348101,5999,28.16297468,8.556962025,18.63607595,24.28639241,16.038,-31.588,0,-63.176,63.176,-4,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
1814.4,G04,X1.0000,,,,,,6.75,0.95,6.354166667,5998.895833,5.177083333,1.71875,7.03125,28.59375,16.038,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1815.35,X19.2130,,,,,,,2.61,0.32,591.5151515,5989.30303,21.63636364,130.1212121,7.909090909,19.21212121,19.213,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1815.67,G04,X1.0000,,,,,,3.89,0.93,0,5998.893617,6.585106383,4.265957447,4.138297872,26.05319149,19.213,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1816.6,Y31.5880,,,,,,,117.05,6.34,577.3385827,5998.480315,25.39527559,41.59370079,18.43307087,21.20472441,19.213,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1822.94,G04,X1.0000,,,,,,9.92,0.97,0,5999,5.010204082,5,10.12244898,23.5,19.213,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1823.91,X22.3880,,,,,,,4.21,0.63,295.46875,5994.15625,16.171875,5.015625,6.578125,21.078125,22.388,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1824.54,G04,X1.0000,,,,,,17.04,1.88,0,4222.925926,22.98412698,5.174603175,9.015873016,21.21693122,22.388,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1826.42,Y-31.5880,,,,,,,635.59,50.05,75.6534159,1503.340791,14.2670795,6.837594886,12.69656412,19.27646824,22.388,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1876.47,G04,X1.0000,,,,,,6.71,0.95,0,1499,2.041666667,2.208333333,6.989583333,22.32291667,22.388,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1877.42,X25.5630,,,,,,,20.66,2.46,75.69230769,1501.469636,13.69230769,34.3562753,8.36437247,15.38866397,25.563,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1879.88,G04,X1.0000,,,,,,2.03,0.94,0,1502.263158,4,4.673684211,2.136842105,23.69473684,25.563,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1880.82,Y31.5880,,,,,,,555.87,50.03,75.7569944,1503.06275,15.66067146,15.00039968,11.10851319,17.18065548,25.563,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1930.85,G04,X1.0000,,,,,,6.9,0.93,0,1499,2.021276596,0.776595745,7.340425532,25.64893617,25.563,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1931.78,X28.7380,,,,,,,8.7,2.52,75.69960474,1505.284585,8.059288538,33.03162055,3.438735178,22.54940711,28.738,31.588,3.175,0,3.175,-4,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
1934.3,G04,X1.0000,,,,,,6.61,0.94,0,1502.263158,2.326315789,7.610526316,6.957894737,23.63157895,28.738,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1935.24,Y-31.5880,,,,,,,635.9,50.06,75.49910126,1501.859996,6.635110845,7.160375474,12.70021969,24.72897943,28.738,-31.588,0,-63.176,63.176,-4,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
1985.3,G04,X1.0000,,,,,,5.93,0.97,0,1499,2,9.56122449,6.051020408,19.01020408,28.738,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1986.27,X31.5880,Y-30.0000,,,,,,28,2.51,75.6984127,1499,2,29.69047619,11.11111111,20.87698413,31.588,-30,2.85,1.588,3.262551762,-4,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
1988.78,G04,X1.0000,,,,,,2.95,0.96,0,1499,2,9.628865979,3.041237113,21,31.588,-30,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1989.74,Y36.5740,,,,,,,588.77,52.8,75.51069873,1499,2,9.281764817,11.14883545,19.82787351,31.588,36.574,0,66.574,66.574,-4,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
2042.54,G04,X1.0000,,,,,,5.71,0.94,0,1499,2,10,6.010526316,18.21052632,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2043.48,Z-3.0000,,,,,,,5.75,0.9,75.16483516,1499,2,10,6.318681319,35.91208791,31.588,36.574,0,0,0,-3,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2044.38,G04,X1.0000,,,,,,6.27,0.95,206.4583333,1499,2,10.625,6.53125,28.03125,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2045.33,G00,X-31.5880,Y-36.5740,,,,,17.17,0.3,19180.64516,1499,2,99.25806452,55.38709677,30.06451613,-31.588,-36.574,-63.176,-73.148,96.65317832,-3,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2045.63,G04,X1.0000,,,,,,3.43,0.93,0,1499,2,7.265957447,3.64893617,31.76595745,-31.588,-36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2046.56,Z-5.0000,,,,,,,3.74,1.86,62.99465241,1499,2,2.497326203,2,11.71122995,-31.588,-36.574,0,0,1,-5,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
2048.42,G04,X1.0000,,,,,,2.06,0.98,0,1499,2.01010101,3,2.080808081,20.34343434,-31.588,-36.574,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2049.4,Y30.0000,,,,,,,551.68,52.35,75.9854851,1503.612299,20.68563789,8.16749427,10.53628724,17.33899924,-31.588,30,0,66.574,66.574,-5,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2101.75,G04,X1.0000,,,,,,9.28,1.24,0,1499,2.312,10.728,7.424,27.464,-31.588,30,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2102.99,X-28.4130,Y31.5880,,,,,,61.38,2.88,72.6366782,1502.287197,14.71280277,28.1799308,21.23875433,21.78200692,-28.413,31.588,3.175,1.588,3.549981549,-5,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
2105.87,G04,X1.0000,,,,,,16.48,1.9,0,2893.895288,16.10994764,7.87434555,8.628272251,24.95811518,-28.413,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2107.77,Y-31.5880,,,,,,,367.19,16.81,226.5047562,4500,17.34839477,9.206302021,21.83055886,22.75564804,-28.413,-31.588,0,-63.176,63.176,-5,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
2124.58,G04,X1.0000,,,,,,6.99,0.94,0,4500,3.084210526,2.578947368,7.357894737,25.96842105,-28.413,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2125.52,X-25.2380,,,,,,,7.95,0.95,226.6145833,4500,14.875,11.625,8.28125,22.07291667,-25.238,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2126.47,G04,X1.0000,,,,,,3,0.94,0,4500,3.473684211,3.642105263,3.157894737,27.93684211,-25.238,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2127.41,Y31.5880,,,,,,,129.75,16.64,228.8624625,4500,18.88348348,18.65165165,7.792792793,22.12912913,-25.238,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2144.05,G04,X1.0000,,,,,,8.06,0.96,0,4500,3.030927835,8.556701031,8.309278351,29.97938144,-25.238,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2145.01,X-22.0630,,,,,,,13.16,0.98,189.5151515,4500,13.60606061,16.18181818,13.29292929,24.3030303,-22.063,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2145.99,G04,X1.0000,,,,,,6.76,0.94,0,4500,3.789473684,7.378947368,7.115789474,25.66315789,-22.063,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
