Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1426.99,Y31.5880,,,,,,,148.08,10.14,380.6246305,4500,31.59605911,45.15665025,14.58916256,19.84039409,12.863,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1437.13,G04,X1.0000,,,,,,7.06,0.87,0,4500,3.079545455,7.045454545,8.022727273,30.01136364,12.863,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1438,X16.0380,,,,,,,24.7,0.6,294.5901639,4500.163934,19.8852459,18.75409836,40.49180328,25.96721311,16.038,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1438.6,G04,X1.0000,,,,,,10.09,1.21,0,4502.459016,5.901639344,2.795081967,8.270491803,26.24590164,16.038,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1439.81,Y-31.5880,,,,,,,487.73,14.65,256.824693,4500,28.46725784,10.63233288,33.26944065,22.71896317,16.038,-31.588,0,-63.176,63.176,-4.5,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
1454.46,G04,X1.0000,,,,,,8.05,1.19,0,4500,3.125,2.05,6.708333333,26.2,16.038,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1455.65,X19.2130,,,,,,,0.91,0.61,252.8548387,4500.16129,23.14516129,24,1.467741935,19.08064516,19.213,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1456.26,G04,X1.0000,,,,,,1.8,1.21,0,4502.622951,7.844262295,7.786885246,1.475409836,26.89344262,19.213,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1457.47,Y31.5880,,,,,,,183.13,14.8,256.8264686,4500,28.63403106,49.04186361,12.36529372,20.43079001,19.213,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1472.27,G04,X1.0000,,,,,,7.52,0.9,0,4500,3.076923077,8.626373626,8.263736264,30.31868132,19.213,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1473.17,X22.3880,,,,,,,17.76,0.86,254.045977,4500.114943,21.31034483,39,20.4137931,24.95402299,22.388,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1474.03,G04,X1.0000,,,,,,7.72,0.91,0,4503.26087,5.380434783,5.652173913,8.391304348,26.02173913,22.388,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1474.94,Y-31.5880,,,,,,,546.92,14.88,253.1202149,4500,29.68770987,12.12424446,36.73069174,23.42511753,22.388,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1489.82,G04,X1.0000,,,,,,8.1,1.2,0,4500,3.371900826,1.330578512,6.694214876,26.71900826,22.388,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1491.02,X25.5630,,,,,,,1.86,0.61,252.8548387,4500.16129,22.88709677,40.06451613,3,17.08064516,25.563,-31.588,3.175,0,3.175,-4.5,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1491.63,G04,X1.0000,,,,,,2.57,1.2,0,4502.479339,6.404958678,6.933884298,2.123966942,27.94214876,25.563,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1492.83,Y31.5880,,,,,,,183.51,14.66,256.8248125,4500,26.73892297,36.88002727,12.50920245,20.16223586,25.563,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1507.49,G04,X1.0000,,,,,,11.99,1.22,0,4500,3.105691057,6.227642276,9.74796748,29.95934959,25.563,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1508.71,X28.7380,,,,,,,17.47,0.6,252.7868852,4500,14.3442623,50.40983607,28.63934426,27.01639344,28.738,31.588,3.175,0,3.175,-4.5,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
1509.31,G04,X1.0000,,,,,,9.55,1.19,0,4500,3.541666667,7.15,7.958333333,25.5,28.738,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1510.5,Y-31.5880,,,,,,,211.56,14.62,256.8243336,4500,11.16404648,2.509227614,14.4606972,26.24470267,28.738,-31.588,0,-63.176,63.176,-4.5,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
1525.12,G04,X1.0000,,,,,,8.63,1.22,0,4500,3,3.211382114,7.016260163,21.2601626,28.738,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1526.34,X31.5880,Y-30.0000,,,,,,10.91,0.91,231.2934783,4500,3,26.0326087,11.85869565,22.66304348,31.588,-30,2.85,1.588,3.262551762,-4.5,0,Conventional,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
1527.25,G04,X1.0000,,,,,,1.3,0.87,0,4500,3,5.670454545,1.477272727,23.31818182,31.588,-30,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1528.12,Y36.5740,,,,,,,215.09,15.61,256.8354673,4500,3,8.106274008,13.77016645,22.69206146,31.588,36.574,0,66.574,66.574,-4.5,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
1543.73,G04,X1.0000,,,,,,6.53,0.88,0,4500,3,3.988764045,7.337078652,22.57303371,31.588,36.574,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1544.61,Z-2.0000,,,,,,,6.29,0.89,155.5888889,4500,3,3.666666667,6.988888889,36.97777778,31.588,36.574,0,0,0,-2,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,Face Milling
1545.5,G04,X1.0000,,,,,,5.87,0.89,220.2222222,4500,3,5.111111111,6.522222222,28.66666667,31.588,36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1546.39,G00,X-31.5880,Y-36.5740,,,,,16.56,0.31,19200.625,4500,3,101.40625,51.75,30.0625,-31.588,-36.574,-63.176,-73.148,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1546.7,G04,X1.0000,,,,,,5.53,1.16,0,4500,3,8.495726496,4.726495726,31.82051282,-31.588,-36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1547.86,Z-6.0000,,,,,,,1.85,0.92,254.2365591,4500,3,3.655913978,1.989247312,11.69892473,-31.588,-36.574,0,0,1.5,-6,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,Face Milling
1548.78,G04,X1.0000,,,,,,1.6,0.91,0,4500,3,3.663043478,1.739130435,18.66304348,-31.588,-36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1549.69,Y30.0000,,,,,,,209.08,15.65,251.912516,4500,35.11941252,40.04469987,13.35121328,19.2752235,-31.588,30,0,66.574,66.574,-6,0,Climb,4.9,63.4,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1565.34,G04,X1.0000,,,,,,10.8,1.18,0,4500,4.117647059,14.6302521,9.075630252,26.98319328,-31.588,30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1566.52,X-28.4130,Y31.5880,,,,,,26.59,0.89,254.1444444,4500,21.53333333,32.42222222,29.54444444,22.7,-28.413,31.588,3.175,1.588,3.549981549,-6,0,Climb,3.4,4.6,1.5,10.65,15.975,Cut with Feed,3.549981549,Face Milling
1567.41,G04,X1.0000,,,,,,12.99,2.12,0,3732.957746,11.13615023,9.737089202,6.098591549,22.35211268,-28.413,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1569.53,Y-31.5880,,,,,,,385.3,24.76,151.9386354,2997.749697,21.06136455,16.6580541,15.55510698,21.61768268,-28.413,-31.588,0,-63.176,63.176,-6,0,Conventional,3,63.2,1.5,186.59,279.885,Cut with Feed,63.176,Face Milling
1594.29,G04,X1.0000,,,,,,8.41,1.25,0,2998,2.079365079,5.238095238,6.674603175,22.50793651,-28.413,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1595.54,X-25.2380,,,,,,,8.5,1.23,150.7741935,2998,18.97580645,50.83064516,6.85483871,18.75806452,-25.238,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1596.77,G04,X1.0000,,,,,,0.4,0.9,0,2997.89011,2.813186813,5.736263736,0.43956044,26.31868132,-25.238,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1597.67,Y31.5880,,,,,,,285.83,24.96,150.8009612,2997.883861,20.55346416,20.4473368,11.44693632,18.84140969,-25.238,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1622.63,G04,X1.0000,,,,,,10.86,1.23,0,2998,2.056451613,9.75,8.758064516,27.73387097,-25.238,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1623.86,X-22.0630,,,,,,,5.38,1.24,150.784,2998,15.888,14.152,4.304,24.208,-22.063,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1625.1,G04,X1.0000,,,,,,9.21,0.89,0,2997.888889,2.777777778,7.133333333,10.23333333,20.67777778,-22.063,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1625.99,Y-31.5880,,,,,,,331.41,18.82,200.9824748,2997.676049,25.78704195,20.40254912,17.60010621,23.58204992,-22.063,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1644.81,G04,X1.0000,,,,,,5.7,0.89,0,2998,2.033333333,4.122222222,6.333333333,24,-22.063,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1645.7,X-18.8880,,,,,,,7.72,1.18,151.8235294,2998,17.14285714,14.48739496,6.487394958,20.60504202,-18.888,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1646.88,G04,X1.0000,,,,,,0.79,0.91,0,2997.891304,3.141304348,4.695652174,0.858695652,27.61956522,-18.888,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1647.79,Y31.5880,,,,,,,199.18,18.74,202.8917333,2997.664,22.9232,24.69813333,10.62293333,19.5472,-18.888,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1666.53,G04,X1.0000,,,,,,11.04,1.19,0,2998,2.083333333,5.775,9.2,26.725,-18.888,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1667.72,X-15.7130,,,,,,,3.06,0.88,200.7191011,2998,18.53932584,26.70786517,3.438202247,23.29213483,-15.713,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1668.6,G04,X1.0000,,,,,,9.37,0.89,0,2998,4.066666667,4,10.41111111,19.36666667,-15.713,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1669.49,Y-31.5880,,,,,,,301.6,15.12,248.79577,2998,27.17184402,18.57105089,19.93390615,23.1269002,-15.713,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1684.61,G04,X1.0000,,,,,,6.23,0.88,0,2998,2,5.662921348,7,24.65168539,-15.713,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1685.49,X-12.5380,,,,,,,2.47,0.9,164.6813187,2998,14.1978022,49.42857143,2.714285714,20.71428571,-12.538,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1686.39,G04,X1.0000,,,,,,1.01,1.21,0,2997.918033,6.12295082,2.918032787,0.827868852,26.40983607,-12.538,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1687.6,Y31.5880,,,,,,,183.39,14.99,253.8306667,2997.793333,24.90466667,33.71266667,12.226,18.83666667,-12.538,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1702.59,G04,X1.0000,,,,,,8.1,0.89,0,2997.888889,2.044444444,8.766666667,9,27.96666667,-12.538,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1703.48,X-9.3630,,,,,,,4.61,0.89,239.1777778,2991.444444,17.21111111,38.54444444,5.122222222,24.3,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1704.37,G04,X1.0000,,,,,,9.75,0.92,0,2998,4.430107527,4.021505376,10.48387097,20.40860215,-9.363,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1705.29,Y-31.5880,,,,,,,301.98,12.58,297.00556,2996.808578,30.95472597,27.32168388,23.98570294,22.74424146,-9.363,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1717.87,G04,X1.0000,,,,,,7.98,1.18,0,2998,2.386554622,4.941176471,6.705882353,25.71428571,-9.363,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1719.05,X-6.1880,,,,,,,4.99,0.6,300,2998,25.01639344,56.62295082,8.180327869,21.57377049,-6.188,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1719.65,G04,X1.0000,,,,,,0.76,0.89,0,2998,5.344444444,3.677777778,0.844444444,26.32222222,-6.188,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1720.54,Y31.5880,,,,,,,164.39,12.76,297.595928,2997.772905,32.06656226,42.86452623,12.87314017,17.79404855,-6.188,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1733.3,G04,X1.0000,,,,,,8.06,0.89,0,2997.888889,2.1,10.08888889,8.955555556,29.3,-6.188,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1734.19,X-3.0130,,,,,,,2.4,0.88,195.3370787,2994.853933,21.39325843,30.82022472,2.696629213,23.59550562,-3.013,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1735.07,G04,X1.0000,,,,,,17.38,1.75,0,4245.767045,31.49431818,5.125,9.875,26.28409091,-3.013,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1736.82,Y-31.5880,,,,,,,217.76,12.68,297.5492514,5998.511426,37.73680063,17.27659574,17.15996848,24.56343578,-3.013,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1749.5,G04,X1.0000,,,,,,6.23,0.88,0,5998.88764,4.370786517,6.595505618,7,27.70786517,-3.013,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1750.38,X0.1630,,,,,,,6.86,0.89,259.4,5992.444444,28.04444444,58.7,7.622222222,25.97777778,0.163,-31.588,3.176,0,3.176,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1751.27,G04,X1.0000,,,,,,2.72,0.89,0,5998.888889,8.577777778,7.511111111,3.022222222,28.23333333,0.163,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1752.16,Y31.5880,,,,,,,146.04,12.57,302.7519873,5997.839428,36.75357711,71.64228935,11.60890302,20.95627981,0.163,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1764.73,G04,X1.0000,,,,,,8.45,0.93,0,5998.893617,5.053191489,6.70212766,8.989361702,24.38297872,0.163,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1765.66,X3.3380,,,,,,,16.05,0.9,201.0989011,5992.296703,24.43956044,31.26373626,17.63736264,24,3.338,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1766.56,G04,X1.0000,,,,,,6.96,0.88,0,5998.88764,7.921348315,9.011235955,7.820224719,25.3258427,3.338,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1767.44,Y-31.5880,,,,,,,134.03,9.44,406.5693122,5998.037037,48.44338624,12.36190476,14.18306878,24.00634921,3.338,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1776.88,G04,X1.0000,,,,,,6.52,0.88,0,5999,5.011235955,2.651685393,7.325842697,22.1011236,3.338,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1777.76,X6.5130,,,,,,,3.88,0.59,203.5,5994,20.86666667,2.133333333,6.466666667,23.9,6.513,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1778.35,G04,X1.0000,,,,,,4.36,1.17,0,5998.915254,12.34745763,6.355932203,3.694915254,26.57627119,6.513,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1779.52,Y31.5880,,,,,,,142.6,9.47,400.5896624,5998.694093,39.99683544,75.84177215,15.04219409,21.4092827,6.513,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1788.99,G04,X1.0000,,,,,,7.94,0.91,0,5998.891304,4.173913043,5.108695652,8.630434783,28,6.513,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1789.9,X9.6880,,,,,,,12.96,0.6,400.3278689,5994.245902,30.49180328,38.7704918,21.24590164,24.95081967,9.688,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1790.5,G04,X1.0000,,,,,,6.37,0.9,0,5998.89011,7.186813187,7.175824176,7,25.67032967,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1791.4,Y-31.5880,,,,,,,264.01,14.85,255.9071332,5997.795424,38.46567968,22.7039031,17.76648721,24.00269179,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1806.25,G04,X1.0000,,,,,,6.66,0.9,0,5999,5,4.692307692,7.318681319,23.73626374,9.688,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1807.15,X12.8630,,,,,,,5.31,0.88,173.9325843,5992.258427,22,87.03370787,5.966292135,22.2247191,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1808.03,G04,X1.0000,,,,,,4.23,1.19,0,5998.916667,9.7,11.45833333,3.525,26.45833333,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1809.22,Y31.5880,,,,,,,185.11,14.86,254.7397445,5998.798252,33.3335575,54.94485541,12.44855414,22.16543376,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1824.08,G04,X1.0000,,,,,,8.12,0.9,0,5998.89011,5.131868132,7.703296703,8.923076923,29.25274725,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1824.98,X16.0380,,,,,,,3.37,0.9,255.1648352,5992.516484,26.97802198,26.78021978,3.703296703,25.84615385,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1825.88,G04,X1.0000,,,,,,7.03,0.88,6.853932584,5998.88764,7.404494382,9.393258427,7.898876404,23.91011236,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1826.76,Y-31.5880,,,,,,,156.76,6.25,609.0255591,5998.536741,52.92172524,19.99680511,25.04153355,25.7284345,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
1833.01,G04,X1.0000,,,,,,9.57,1.18,5.12605042,5998.915966,5.546218487,2.109243697,8.042016807,25.20168067,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1834.19,X19.2130,,,,,,,4.05,0.31,590.9375,5989.3125,39.1875,70.5,12.65625,19.34375,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1834.5,G04,X1.0000,,,,,,1.85,0.87,0,5998.886364,8.977272727,14.69318182,2.102272727,28.26136364,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1835.37,Y31.5880,,,,,,,96.59,6.35,579.3443396,5997.569182,46.46698113,54.72169811,15.18710692,24.94968553,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1841.72,G04,X1.0000,,,,,,12.68,1.24,10.4,5998.92,5.28,6.216,10.144,31.864,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1842.96,X22.3880,,,,,,,0.07,0.31,590.9375,5989.3125,41.03125,11.75,0.21875,14.3125,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1843.27,G04,X1.0000,,,,,,15.03,1.83,0,4440.668478,26.03804348,7.826086957,8.168478261,22.91847826,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1845.1,F76.2,,,,,,,3.19,0.3,2.451612903,1499,3.612903226,6.903225806,10.29032258,20.06451613,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,,0,Face Milling
1845.4,Y-31.5880,,,,,,,623.72,49.74,75.98472362,1503.40804,19.90874372,7.236582915,12.53708543,18.96301508,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1895.14,G04,X1.0000,,,,,,4.87,0.85,0,1499,2,1.604651163,5.662790698,21.01162791,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1895.99,X25.5630,,,,,,,18.85,2.7,67.58671587,1502.321033,17.70110701,48.29889299,6.955719557,15.76383764,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1898.69,G04,X1.0000,,,,,,0.04,0.88,0,1502.258427,4.303370787,3.97752809,0.04494382,25.6741573,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1899.57,Y31.5880,,,,,,,516.12,50.1,75.38934344,1503.364398,21.67012572,14.58271802,10.29974057,17.13210936,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1949.67,G04,X1.0000,,,,,,6.57,0.89,0,1499,1.044444444,4.666666667,7.3,26.98888889,25.563,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1950.56,X28.7380,,,,,,,10.91,2.69,75.71851852,1505.62963,10.95185185,26.18518519,4.040740741,25.42222222,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
1953.25,G04,X1.0000,,,,,,6.17,0.88,0,1499,2.056179775,6.95505618,6.93258427,22.98876404,28.738,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1954.13,Y-31.5880,,,,,,,609.92,49.96,75.96077647,1502.848309,8.462077246,6.865919552,12.20572343,25.56674004,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
2004.09,G04,X1.0000,,,,,,5.45,0.94,0,1499,2,8.557894737,5.736842105,21.31578947,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2005.03,X31.5880,Y-30.0000,,,,,,27.45,2.49,75.696,1499,2,28.836,10.98,20.244,31.588,-30,2.85,1.588,3.262551762,-6,0,Conventional,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
2007.52,G04,X1.0000,,,,,,4.56,1.23,0,1499,2,9.862903226,3.677419355,19.75,31.588,-30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2008.75,Y36.5740,,,,,,,601.16,52.32,75.98547678,1499,1.743550545,9.095738582,11.48786547,18.77794764,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
2061.07,G04,X1.0000,,,,,,9.66,1.17,0,1499,1.745762712,5.745762712,8.186440678,18.16101695,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2062.24,Z-4.0000,,,,,,,10.5,1.49,75.55333333,1499,1.2,5.606666667,7,36.80666667,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
2063.73,G04,X1.0000,,,,,,43.12,6.24,82.6112,2211.1424,3.4448,5.8928,6.8992,26.208,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
2069.97,Z-7.5000,,,,,,,53.41,8.74,24.088,2998,1.104,0.827428571,6.104,10.72457143,31.588,36.574,0,0,1.5,-7.5,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,
2078.71,G04,X1.0000,,,,,,5.79,0.9,0,2998,1,0.307692308,6.362637363,20.34065934,31.588,36.574,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,
2079.61,X31.7120,Y34.4440,,,,,,26.56,2.37,151.3613445,2998,4.239495798,28.54621849,11.15966387,22.15546218,31.712,34.444,0.124,-2.13,2.133606337,-7.5,0,,3.8,1.9,0,5.66,0,Cut with Feed,2.133606337,Contouring
2081.98,G04,X1.0000,,,,,,2.9,2.13,0,2997.953271,3.03271028,10.05140187,1.355140187,18.42990654,31.712,34.444,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
2084.11,X34.7630,Y28.9450,,,,,,27.16,2.77,120.8057554,2996.920863,9.248201439,21.28417266,9.769784173,22.48201439,34.763,28.945,3.051,-5.499,6.288688417,-7.5,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.288688417,Contouring
2086.88,G04,X1.0000,,,,,,2.5,0.92,0,2998,1.333333333,4.827956989,2.688172043,16.65591398,34.763,28.945,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
