Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1320.21,G04,X1.0000,,,,,,3.47,1.17,0,4500,3.813559322,7.644067797,2.940677966,16.52542373,28.966,32.85,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1321.38,X34.7630,Y22.3990,,,,,,21.45,1.77,378.8595506,4500,13.16853933,32.74719101,12.0505618,22.34831461,34.763,22.399,5.797,-10.451,11.95109242,-9,0,,6.8,12.9,0,38.11,0,Cut with Feed,11.95109242,Contouring
1323.15,G04,X1.0000,,,,,,5.46,1.2,0,4500,3.247933884,9.933884298,4.512396694,17.48760331,34.763,22.399,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1324.35,X39.7630,,,,,,,4.02,0.92,376.9032258,4500,3,28.96774194,4.322580645,15.31182796,39.763,22.399,5,0,5,-9,0,,0,0,0,0,0,Air-Cut,5,Contouring
1325.27,G04,X1.0000,,,,,,2.3,0.97,0,4500,3,6,2.346938776,15.86734694,39.763,22.399,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1326.24,Z-8.0000,,,,,,,5.13,2.41,24.89669421,4500,3,6.376033058,2.119834711,39.11157025,39.763,22.399,0,0,0,-8,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
1328.65,G04,X1.0000,,,,,,1.82,0.9,35.31868132,4500,3,6.340659341,2,30.16483516,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1329.55,G00,Z-4.0000,,,,,,0.66,0.32,3116.606061,4500,3,6,2,15.48484848,39.763,22.399,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,Contouring
1329.87,G04,X1.0000,,,,,,2.39,0.94,212.7473684,4500,3,7,2.515789474,28.34736842,39.763,22.399,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1330.81,X-29.0720,Y-39.7630,,,,,,15.35,0.3,19559.03226,4500,3,98.12903226,49.51612903,27,-29.072,-39.763,-68.835,-62.162,92.74897018,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.74897018,Contouring
1331.11,G04,X1.0000,,,,,,7.68,2.14,0,4500,3,4.018604651,3.572093023,22.6744186,-29.072,-39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1333.25,Z-9.0000,,,,,,,16.6,5.83,24.95719178,4500,3,3.113013699,2.842465753,10.42808219,-29.072,-39.763,0,0,3,-9,-5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1339.08,G04,X1.0000,,,,,,2.46,1.17,0,4500,3,2.974576271,2.084745763,19.1440678,-29.072,-39.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1340.25,Y-34.7630,,,,,,,8.12,0.9,376.8131868,4500,9.274725275,8.340659341,8.923076923,21.05494505,-29.072,-34.763,0,5,5,-9,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1341.15,G04,X1.0000,,,,,,3.53,0.88,0,4500,3.426966292,13.11235955,3.966292135,25.98876404,-29.072,-34.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1342.03,X-33.4300,Y-32.8680,,,,,,3.68,0.92,267.9032258,4500,7.655913978,44.07526882,3.956989247,23.35483871,-33.43,-32.868,-4.358,1.895,4.75217729,-9,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1342.95,G04,X1.0000,,,,,,2.49,0.89,0,4500,3,9.4,2.766666667,26.32222222,-33.43,-32.868,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1343.84,G02,X-33.9850,Y-32.6080,R11.1130,,,,3.51,0.29,26.1,4500,3,42.96666667,11.7,25.96666667,-33.985,-32.608,-0.555,0.26,0.612960231,-9,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1344.13,G04,X1.0000,,,,,,3.15,0.9,0,4500,3,9.626373626,3.461538462,25,-33.985,-32.608,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1345.03,X-39.7630,Y-29.7090,,,,,,13.95,1.18,281.7478992,4500,3,35.83193277,11.72268908,25.74789916,-39.763,-29.709,-5.778,2.899,6.464478711,-9,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1346.21,G04,X1.0000,,,,,,5.66,1.18,0,4500,3,9.529411765,4.756302521,26.10084034,-39.763,-29.709,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1347.39,Z-8.0000,,,,,,,9.83,2.37,24.89495798,4500,3,7.491596639,4.130252101,39.47478992,-39.763,-29.709,0,0,0,-8,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
1349.76,G04,X1.0000,,,,,,3.64,0.9,11.76923077,4500,3,6.67032967,4,30.16483516,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1350.66,G00,Z-4.0000,,,,,,1.23,0.3,1036.451613,4500,3,7.032258065,3.967741935,15.5483871,-39.763,-29.709,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,Contouring
1350.96,G04,X1.0000,,,,,,13.29,2.93,0,4500,3,5.727891156,4.520408163,24.77891156,-39.763,-29.709,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1353.89,Z-9.0000,,,,,,,19.14,6.27,23.76592357,4500,3,0.992038217,3.047770701,10.20541401,-39.763,-29.709,0,0,3,-9,-5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1360.16,G04,X1.0000,,,,,,2.84,0.9,0,4500,3,0.043956044,3.120879121,20.03296703,-39.763,-29.709,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1361.06,Y-34.7630,,,,,,,20.15,0.9,304.9450549,4500.10989,7.824175824,13.43956044,22.14285714,20.16483516,-39.763,-34.763,0,-5.054,5.054,-9,0,Climb,0,0,1,0,0,Air-Cut,5.054,Contouring
1361.96,G04,X1.0000,,,,,,3.6,1.2,0,4502.561983,4.628099174,3.603305785,2.975206612,25.44628099,-39.763,-34.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1363.16,X-32.1650,Y-29.9560,,,,,,24.48,1.8,378.8950276,4500,14.81767956,30.05524862,13.52486188,19.20441989,-32.165,-29.956,7.598,4.807,8.990931709,-9,0,Climb,4.2,4.9,1,12.64,12.64,Cut with Feed,8.990931709,Contouring
1364.96,G04,X1.0000,,,,,,4.02,1.2,0,4500,3.256198347,10.1322314,3.32231405,25.98347107,-32.165,-29.956,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1366.16,G02,X-34.7630,Y-28.1350,R7.9380,,,,6.4,0.6,193.6229508,4500,3.508196721,22.7704918,10.49180328,23.50819672,-34.763,-28.135,-2.598,1.821,3.194145675,-9,0,Climb,1.3,0.7,1,0.31,0.31,Cut with Feed,3.194145675,Contouring
1366.76,G04,X1.0000,,,,,,4.15,0.92,0,4500,3.096774194,6.946236559,4.462365591,22.64516129,-34.763,-28.135,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1367.68,X-32.4580,Y-25.9520,,,,,,12.35,0.6,374.7540984,4500,17.7704918,5,20.24590164,19.14754098,-32.458,-25.952,2.305,2.183,3.174667542,-9,0,Climb,3.9,6.2,1,14.26,14.26,Cut with Feed,3.174667542,Contouring
1368.28,G04,X1.0000,,,,,,2.07,0.87,0,4500,3.352272727,5.136363636,2.352272727,26.30681818,-32.458,-25.952,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1369.15,G02,X-33.7630,Y-22.6770,R4.7630,,,,8,0.61,306.8548387,4500,8.467741935,45.96774194,12.90322581,23.51612903,-33.763,-22.677,-1.305,3.275,3.611310802,-9,0,Climb,0.3,0.6,1,0.16,0.16,Cut with Feed,3.611310802,Contouring
1369.76,G04,X1.0000,,,,,,5.8,1.19,0,4500,4.833333333,13.13333333,4.833333333,25.68333333,-33.763,-22.677,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1370.95,Y2.1620,,,,,,,50.84,3.96,380.0403023,4500,15.44080605,12.05037783,12.80604534,20.32745592,-33.763,2.162,0,24.839,24.839,-9,0,Climb,2.7,28.9,1,75.41,75.41,Cut with Feed,24.839,Contouring
1374.91,G04,X1.0000,,,,,,6.15,0.87,0,4500,3.352272727,17.61363636,6.988636364,26.97727273,-33.763,2.162,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1375.78,Y27.0000,,,,,,,57.1,4.17,352.7440191,4500,15.11483254,12.40669856,13.66028708,20.03349282,-33.763,27,0,24.838,24.838,-9,0,Climb,2.7,28.9,1,69.52,69.52,Cut with Feed,24.838,Contouring
1379.95,G04,X1.0000,,,,,,6.99,0.89,0,4500,3.433333333,17.57777778,7.766666667,27.64444444,-33.763,27,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1380.84,G02,X-27.0000,Y33.7630,R6.7630,,,,22.31,1.89,314.8263158,4500,11.11578947,40.02105263,11.74210526,24.90526316,-27,33.763,6.763,6.763,10.62329556,-9,0,Climb,4.7,4.6,1,11.38,11.38,Cut with Feed,10.62329556,Contouring
1382.73,G04,X1.0000,,,,,,8.26,0.91,0,4500,3.413043478,8.467391304,8.97826087,20.66304348,-27,33.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1383.64,X22.0250,,,,,,,65.62,8.01,379.4812968,4500,14.60723192,30.0872818,8.182044888,25.20822943,22.025,33.763,49.025,0,49.025,-9,0,Climb,51.8,2.7,1,143.25,143.25,Cut with Feed,49.025,Contouring
1391.65,G04,X1.0000,,,,,,7.49,0.9,0,4500,3.406593407,9.087912088,8.230769231,18.04395604,22.025,33.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1392.55,G02,X26.1890,Y31.3100,R4.7630,,,,23.58,0.94,376.9894737,4500,12.14736842,7.589473684,24.82105263,24.38947368,26.189,31.31,4.164,-2.453,5.068616737,-9,0,Climb,0,0,1,0,0,Air-Cut,5.068616737,Contouring
1393.49,G04,X1.0000,,,,,,2.34,0.94,0,4500,3.452631579,9.378947368,2.463157895,16.08421053,26.189,31.31,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1394.43,X33.1650,Y18.7330,,,,,,22.46,2.42,379.4320988,4500,16.08641975,30.20987654,9.242798354,24.72016461,33.165,18.733,6.976,-12.577,14.3821245,-9,0,Climb,9.6,15.8,1,52.83,52.83,Cut with Feed,14.3821245,Contouring
1396.85,G04,X1.0000,,,,,,3.81,0.93,0,4500,3.393617021,10.43617021,4.053191489,16.0212766,33.165,18.733,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1397.78,G02,X33.7630,Y16.4230,R4.7630,,,,7.52,0.59,374.65,4500,10.98333333,37.98333333,12.53333333,21.01666667,33.763,16.423,0.598,-2.31,2.41183323,-9,0,Climb,0,0,1,0,0,Air-Cut,2.41183323,Contouring
1398.37,G04,X1.0000,,,,,,3.88,0.93,0,4500,3.446808511,14.88297872,4.127659574,16.41489362,33.763,16.423,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1399.3,Y-25.0000,,,,,,,90.78,6.72,380.4338782,4500,14.89153046,12.32986627,13.48885587,24.16196137,33.763,-25,0,-41.423,41.423,-9,0,Climb,2.7,45.5,1,120.72,120.72,Cut with Feed,41.423,Contouring
1406.02,G04,X1.0000,,,,,,6.76,0.89,0,4500,3.433333333,16.31111111,7.511111111,16.77777778,33.763,-25,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1406.91,G02,X25.0000,Y-33.7630,R8.7630,,,,59.09,2.22,379.2914798,4500,14.2690583,41.43049327,26.49775785,20.05829596,25,-33.763,-8.763,-8.763,13.76488821,-9,0,Climb,6.7,6,1,24.54,24.54,Cut with Feed,13.76488821,Contouring
1409.13,G04,X1.0000,,,,,,9.46,1.2,0,4500,3.818181818,9.710743802,7.818181818,21.50413223,25,-33.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1410.33,X-14.4550,,,,,,,70.23,6.22,380.388443,4500,15.88443018,30.04654896,11.27287319,18.19743178,-14.455,-33.763,-39.455,0,39.455,-9,0,Climb,43.6,2.7,1,118.79,118.79,Cut with Feed,39.455,Contouring
1416.55,G04,X1.0000,,,,,,5.96,0.88,0,4500,3.393258427,7.662921348,6.696629213,23.97752809,-14.455,-33.763,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1417.43,G02,X-16.3540,Y-33.3680,R4.7630,,,,3.79,0.58,200.5423729,4500,10.88135593,22.76271186,6.423728814,20.50847458,-16.354,-33.368,-1.899,0.395,1.953305028,-9,0,Climb,0,0,1,0,0,Air-Cut,1.953305028,Contouring
1418.01,G04,X1.0000,,,,,,2.45,0.89,0,4500,3.466666667,8.355555556,2.722222222,22.62222222,-16.354,-33.368,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1418.9,X-30.8990,Y-27.0440,,,,,,40.11,2.69,373.0703704,4500,13.46296296,24.88888889,14.85555556,21.2037037,-30.899,-27.044,-14.545,6.324,15.8603279,-9,0,Climb,14.3,9,1,65.71,65.71,Cut with Feed,15.8603279,Contouring
1421.59,G04,X1.0000,,,,,,3.31,0.87,0,4500,3,8.659090909,3.761363636,27.98863636,-30.899,-27.044,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1422.46,G02,X-32.4580,Y-25.9520,R4.7630,,,,5.73,0.6,261.147541,4500,3,28.16393443,9.393442623,26.98360656,-32.458,-25.952,-1.559,1.092,1.916302075,-9,0,Climb,0,0,1,0,0,Air-Cut,1.916302075,Contouring
1423.06,G04,X1.0000,,,,,,3.38,0.88,0,4500,3,8.247191011,3.797752809,25.6741573,-32.458,-25.952,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1423.94,X-34.7630,Y-28.1350,,,,,,10.13,0.61,374.8548387,4500,3,30.20967742,16.33870968,25,-34.763,-28.135,-2.305,-2.183,3.174667542,-9,0,Climb,0,0,1,0,0,Air-Cut,3.174667542,Contouring
1424.55,G04,X1.0000,,,,,,5.62,0.91,0,4500,3,9.695652174,6.108695652,24.65217391,-34.763,-28.135,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1425.46,X-39.7630,Y-22.8570,,,,,,18.73,1.22,284.9756098,4500,3,32.41463415,15.22764228,25.74796748,-39.763,-22.857,-5,5.278,7.270301507,-9,0,Climb,0,0,1,0,0,Air-Cut,7.270301507,Contouring
1426.68,G04,X1.0000,,,,,,6.57,1.19,0,4500,3,11.61666667,5.475,26.84166667,-39.763,-22.857,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Contouring
1427.87,Z-8.0000,,,,,,,10.59,2.41,24.89669421,4500,3,6.880165289,4.376033058,40.09917355,-39.763,-22.857,0,0,0,-8,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
1430.28,G04,X1.0000,,,,,,3.59,0.89,0,4500,3,6.666666667,3.988888889,30.98888889,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1431.17,G00,Z-4.0000,,,,,,0.89,0.29,0,4500,3,7,2.966666667,33.96666667,-39.763,-22.857,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,Contouring
1431.46,G04,X1.0000,,,,,,1.63,0.89,225.8333333,4500,3,8.444444444,1.811111111,29,-39.763,-22.857,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1432.35,X28.7240,Y39.7630,,,,,,13.34,0.3,19669.35484,4500,3,104.2580645,43.03225806,27.96774194,28.724,39.763,68.487,62.62,92.79942656,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.79942656,Contouring
1432.65,G04,X1.0000,,,,,,6.69,0.91,46.58695652,4500,3,8.902173913,7.27173913,26.75,28.724,39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1433.56,Z-8.0000,,,,,,,1.81,0.29,4143.133333,4500,3,6.033333333,6.033333333,33.36666667,28.724,39.763,0,0,3,-8,-4,,0,0,0,71.25573925,0,No Cut - Rapid motion,3,Contouring
1433.85,G04,X1.0000,,,,,,6.66,0.9,0,4500,3,7.32967033,7.318681319,19.9010989,28.724,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1434.75,Z-10.0000,,,,,,,27.64,4.79,24.94791667,4500,3,6.122916667,5.758333333,10.81458333,28.724,39.763,0,0,3,-10,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1439.54,G04,X1.0000,,,,,,6.59,1.18,0,4500,3,3.74789916,5.537815126,19.05042017,28.724,39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1440.72,X31.7120,Y34.4440,,,,,,12.73,1.52,227.503268,4500,4.640522876,37.15686275,8.320261438,21.0130719,31.712,34.444,2.988,-5.319,6.100811831,-10,0,,3.8,1.9,0,5.66,0,Cut with Feed,6.100811831,Contouring
1442.24,G04,X1.0000,,,,,,3.97,2.1,0,4500,3.725118483,10.77725118,1.881516588,18.02843602,31.712,34.444,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1444.34,X34.7630,Y28.9450,,,,,,15.39,1.81,189.9945055,4500,7.153846154,30.99450549,8.456043956,20.63736264,34.763,28.945,3.051,-5.499,6.288688417,-10,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.288688417,Contouring
1446.15,G04,X1.0000,,,,,,2.55,1.22,0,4500,3,9.284552846,2.073170732,17.01626016,34.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1447.37,X39.7630,,,,,,,3.88,1.2,227.107438,4500,3,30.87603306,3.20661157,16.25619835,39.763,28.945,5,0,5,-10,0,,0,0,0,0,0,Air-Cut,5,Contouring
1448.57,G04,X1.0000,,,,,,0.6,1.18,0,4500,3,8.924369748,0.504201681,17.17647059,39.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1449.75,Z-8.0000,,,,,,,3.3,4.78,24.94780793,4500,3,6.868475992,0.688935282,39.73695198,39.763,28.945,0,0,0,-8,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Contouring
1454.53,G04,X1.0000,,,,,,0,0.9,35.31868132,4500,3,6,0,30.48351648,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1455.43,G00,Z-4.0000,,,,,,0,0.28,3103.172414,4500,3,6,0,14.62068966,39.763,28.945,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,Contouring
1455.71,G04,X1.0000,,,,,,13.28,2.97,0,4500,3,5.201342282,4.456375839,25.23825503,39.763,28.945,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1458.68,Z-10.0000,,,,,,,37.58,8.7,24.55797933,4500,3,1.142365098,4.314580941,10.31572905,39.763,28.945,0,0,3,-10,-6,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1467.38,G04,X1.0000,,,,,,3.29,0.87,0,4500,3,1.318181818,3.738636364,21.01136364,39.763,28.945,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1468.25,X27.4830,Y34.7630,,,,,,20.81,2.04,220.7121951,4500,5.346341463,24.60487805,10.15121951,22.45365854,27.483,34.763,-12.28,5.818,13.58850706,-10,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
1470.29,G04,X1.0000,,,,,,1.02,0.89,0,4500,3.355555556,7.577777778,1.133333333,17.65555556,27.483,34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1471.18,G02,X28.9660,Y32.8500,R7.9380,,,,5.93,0.93,151.0425532,4500,9.936170213,38.63829787,6.308510638,21.27659574,28.966,32.85,1.483,-1.913,2.429984745,-10,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1472.11,G04,X1.0000,,,,,,2.3,0.9,0,4500,3.428571429,6.021978022,2.527472527,16.38461538,28.966,32.85,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1473.01,X34.7630,Y22.3990,,,,,,39.57,3.26,228.2996942,4500,10.73394495,30.18960245,12.10091743,21.67889908,34.763,22.399,5.797,-10.451,11.95109242,-10,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
1476.27,G04,X1.0000,,,,,,3.31,0.89,0,4500,3,6.977777778,3.677777778,16.01111111,34.763,22.399,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1477.16,X39.7630,,,,,,,5.96,1.49,180.1466667,4500,3,32.10666667,3.973333333,16.21333333,39.763,22.399,5,0,5,-10,0,,0,0,0,0,0,Air-Cut,5,Contouring
1478.65,G04,X1.0000,,,,,,1.54,0.91,0,4500,3,7.47826087,1.673913043,16.66304348,39.763,22.399,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1479.56,Z-8.0000,,,,,,,8.05,5.05,23.46837945,4500,3,6.76284585,1.590909091,37.85375494,39.763,22.399,0,0,0,-8,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Contouring
1484.61,G04,X1.0000,,,,,,1.75,0.87,48.70454545,4500,3,5,1.988636364,29.44318182,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1485.48,G00,Z-4.0000,,,,,,0.32,0.3,4147.741935,4500,3,5,1.032258065,12.64516129,39.763,22.399,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,Contouring
1485.78,G04,X1.0000,,,,,,2.26,0.88,227.0898876,4500,3,6.033707865,2.539325843,28.30337079,39.763,22.399,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1486.66,X-29.0720,Y-39.7630,,,,,,15.07,0.3,19559.03226,4500,3,94.41935484,48.61290323,26.03225806,-29.072,-39.763,-68.835,-62.162,92.74897018,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.74897018,Contouring
1486.96,G04,X1.0000,,,,,,3.94,0.9,29.43956044,4500,3,6.956043956,4.32967033,26.9010989,-29.072,-39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1487.86,Z-6.5000,,,,,,,1.19,0.29,2589.7,4500,3,2.966666667,3.966666667,17.93333333,-29.072,-39.763,0,0,3,-6.5,-2.5,,0,0,0,71.25573925,0,No Cut - Rapid motion,3,Contouring
1488.15,G04,X1.0000,,,,,,2.7,0.89,0,4500,3,2.666666667,3,20.22222222,-29.072,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1489.04,Z-10.0000,,,,,,,23.9,8.35,24.97009569,4500,3,2.31937799,2.858851675,10.88875598,-29.072,-39.763,0,0,3,-10,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1497.39,G04,X1.0000,,,,,,3.34,1.17,0,4500,3,1.983050847,2.830508475,19.30508475,-29.072,-39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1498.56,Y-34.7630,,,,,,,12.84,1.51,227.4934211,4501.907895,7.282894737,5.796052632,8.447368421,21.47368421,-29.072,-34.763,0,5,5,-10,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1500.07,G04,X1.0000,,,,,,4.68,0.91,0,4500,3.717391304,11.54347826,5.086956522,25.57608696,-29.072,-34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1500.98,X-33.4300,Y-32.8680,,,,,,10.43,1.18,227.1848739,4500,6.983193277,35.60504202,8.764705882,21.53781513,-33.43,-32.868,-4.358,1.895,4.75217729,-10,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1502.16,G04,X1.0000,,,,,,6.01,1.19,5.05,4500,3,11.525,5.008333333,26,-33.43,-32.868,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1503.35,G02,X-33.9850,Y-32.6080,R11.1130,,,,2.82,0.31,221.84375,4500,3,24.4375,8.8125,25.96875,-33.985,-32.608,-0.555,0.26,0.612960231,-10,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1503.66,G04,X1.0000,,,,,,3.69,0.89,0,4500,3,7.266666667,4.1,25,-33.985,-32.608,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1504.55,X-39.7630,Y-29.7090,,,,,,20.64,1.79,214.0611111,4500,3,34.03888889,11.46666667,25.83333333,-39.763,-29.709,-5.778,2.899,6.464478711,-10,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1506.34,G04,X1.0000,,,,,,4.63,0.91,0,4500,3,10.08695652,5.032608696,26.10869565,-39.763,-29.709,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1507.25,Z-8.0000,,,,,,,22.33,5.05,23.51778656,4500,3,7.233201581,4.413043478,39.22134387,-39.763,-29.709,0,0,0,-8,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Contouring
1512.3,G04,X1.0000,,,,,,18.34,4.2,142.5866983,4500,3,5.814726841,4.356294537,41.88123515,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1516.5,Z-10.0000,,,,,,,27.51,8.57,24.97086247,4500,3,0.311188811,3.206293706,10.56643357,-39.763,-29.709,0,0,3,-10,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1525.07,G04,X1.0000,,,,,,2.84,0.91,0,4500,3,0.043478261,3.086956522,20.41304348,-39.763,-29.709,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1525.98,Y-34.7630,,,,,,,18.79,1.49,210.5266667,4500,8.206666667,8.373333333,12.52666667,22.21333333,-39.763,-34.763,0,-5.054,5.054,-10,0,Climb,0,0,1,0,0,Air-Cut,5.054,Contouring
1527.47,G04,X1.0000,,,,,,3.13,0.88,0,4500,3.426966292,3.224719101,3.516853933,24.66292135,-39.763,-34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1528.35,X-32.1650,Y-29.9560,,,,,,49.36,3.32,217.6066066,4500,12.14114114,26.03903904,14.82282282,19.66666667,-32.165,-29.956,7.598,4.807,8.990931709,-10,0,Climb,4.2,4.9,1,12.64,12.64,Cut with Feed,8.990931709,Contouring
1531.67,G04,X1.0000,,,,,,3.03,0.89,0,4500,3,9.455555556,3.366666667,25.65555556,-32.165,-29.956,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1532.56,G02,X-34.7630,Y-28.1350,R7.9380,,,,11.06,1.16,170.2820513,4500,3.495726496,23.5982906,9.452991453,24,-34.763,-28.135,-2.598,1.821,3.194145675,-10,0,Climb,1.3,0.7,1,0.31,0.31,Cut with Feed,3.194145675,Contouring
1533.72,G04,X1.0000,,,,,,3.96,0.89,0,4500,3.044444444,7.888888889,4.4,24.28888889,-34.763,-28.135,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1534.61,X-32.4580,Y-25.9520,,,,,,6.13,0.91,226.5108696,4500.108696,12.92391304,35.5,6.663043478,20.72826087,-32.458,-25.952,2.305,2.183,3.174667542,-10,0,Climb,3.9,6.2,1,14.26,14.26,Cut with Feed,3.174667542,Contouring
1535.52,G04,X1.0000,,,,,,7.16,1.17,0,4502.457627,4.016949153,5.152542373,6.06779661,24.47457627,-32.458,-25.952,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
